i,c,id,s,f
MOLINA HEALTHCARE OF OHIO,Lorain County,"Lorain, OH",OH,39093
SummaCare Inc,Lorain County,"Lorain, OH",OH,39093
CareSource,Lorain County,"Lorain, OH",OH,39093
Kaiser Permanente,Lorain County,"Lorain, OH",OH,39093
Paramount Insurance Company,Lorain County,"Lorain, OH",OH,39093
MedMutual,Lorain County,"Lorain, OH",OH,39093
Anthem Blue Cross and Blue Shield,Lorain County,"Lorain, OH",OH,39093
Paramount Insurance Company,Lucas County,"Lucas, OH",OH,39095
MOLINA HEALTHCARE OF OHIO,Lucas County,"Lucas, OH",OH,39095
CareSource,Lucas County,"Lucas, OH",OH,39095
Anthem Blue Cross and Blue Shield,Lucas County,"Lucas, OH",OH,39095
Ambetter from Buckeye Community Health Plan,Lucas County,"Lucas, OH",OH,39095
HealthSpan,Lucas County,"Lucas, OH",OH,39095
MedMutual,Lucas County,"Lucas, OH",OH,39095
Anthem Blue Cross and Blue Shield,Madison County,"Madison, OH",OH,39097
CareSource,Madison County,"Madison, OH",OH,39097
MedMutual,Madison County,"Madison, OH",OH,39097
MedMutual,Mahoning County,"Mahoning, OH",OH,39099
HealthSpan,Mahoning County,"Mahoning, OH",OH,39099
SummaCare Inc,Mahoning County,"Mahoning, OH",OH,39099
Anthem Blue Cross and Blue Shield,Mahoning County,"Mahoning, OH",OH,39099
Coventry Health and Life,Mahoning County,"Mahoning, OH",OH,39099
MedMutual,Marion County,"Marion, OH",OH,39101
Anthem Blue Cross and Blue Shield,Marion County,"Marion, OH",OH,39101
Paramount Insurance Company,Marion County,"Marion, OH",OH,39101
CareSource,Medina County,"Medina, OH",OH,39103
Kaiser Permanente,Medina County,"Medina, OH",OH,39103
SummaCare Inc,Medina County,"Medina, OH",OH,39103
Anthem Blue Cross and Blue Shield,Medina County,"Medina, OH",OH,39103
MedMutual,Medina County,"Medina, OH",OH,39103
MedMutual,Meigs County,"Meigs, OH",OH,39105
Anthem Blue Cross and Blue Shield,Meigs County,"Meigs, OH",OH,39105
Coventry Health and Life,Meigs County,"Meigs, OH",OH,39105
Anthem Blue Cross and Blue Shield,Mercer County,"Mercer, OH",OH,39107
MedMutual,Mercer County,"Mercer, OH",OH,39107
HealthSpan,Mercer County,"Mercer, OH",OH,39107
Anthem Blue Cross and Blue Shield,Miami County,"Miami, OH",OH,39109
MedMutual,Miami County,"Miami, OH",OH,39109
HealthSpan,Miami County,"Miami, OH",OH,39109
CareSource,Miami County,"Miami, OH",OH,39109
Coventry Health and Life,Monroe County,"Monroe, OH",OH,39111
Anthem Blue Cross and Blue Shield,Monroe County,"Monroe, OH",OH,39111
MedMutual,Monroe County,"Monroe, OH",OH,39111
Anthem Blue Cross and Blue Shield,Montgomery County,"Montgomery, OH",OH,39113
"Humana Health Plan of Ohio, Inc.",Montgomery County,"Montgomery, OH",OH,39113
MedMutual,Montgomery County,"Montgomery, OH",OH,39113
MOLINA HEALTHCARE OF OHIO,Montgomery County,"Montgomery, OH",OH,39113
HealthSpan,Montgomery County,"Montgomery, OH",OH,39113
CareSource,Montgomery County,"Montgomery, OH",OH,39113
Anthem Blue Cross and Blue Shield,Morgan County,"Morgan, OH",OH,39115
Coventry Health and Life,Morgan County,"Morgan, OH",OH,39115
MedMutual,Morgan County,"Morgan, OH",OH,39115
Paramount Insurance Company,Morrow County,"Morrow, OH",OH,39117
Anthem Blue Cross and Blue Shield,Morrow County,"Morrow, OH",OH,39117
CareSource,Morrow County,"Morrow, OH",OH,39117
MedMutual,Morrow County,"Morrow, OH",OH,39117
MedMutual,Muskingum County,"Muskingum, OH",OH,39119
Anthem Blue Cross and Blue Shield,Muskingum County,"Muskingum, OH",OH,39119
Coventry Health and Life,Noble County,"Noble, OH",OH,39121
MedMutual,Noble County,"Noble, OH",OH,39121
Anthem Blue Cross and Blue Shield,Noble County,"Noble, OH",OH,39121
Anthem Blue Cross and Blue Shield,Ottawa County,"Ottawa, OH",OH,39123
MedMutual,Ottawa County,"Ottawa, OH",OH,39123
HealthSpan,Ottawa County,"Ottawa, OH",OH,39123
Paramount Insurance Company,Ottawa County,"Ottawa, OH",OH,39123
MedMutual,Paulding County,"Paulding, OH",OH,39125
Paramount Insurance Company,Paulding County,"Paulding, OH",OH,39125
Anthem Blue Cross and Blue Shield,Paulding County,"Paulding, OH",OH,39125
Anthem Blue Cross and Blue Shield,Perry County,"Perry, OH",OH,39127
MedMutual,Perry County,"Perry, OH",OH,39127
Anthem Blue Cross and Blue Shield,Pickaway County,"Pickaway, OH",OH,39129
CareSource,Pickaway County,"Pickaway, OH",OH,39129
MedMutual,Pickaway County,"Pickaway, OH",OH,39129
MedMutual,Pike County,"Pike, OH",OH,39131
Anthem Blue Cross and Blue Shield,Pike County,"Pike, OH",OH,39131
Anthem Blue Cross and Blue Shield,Portage County,"Portage, OH",OH,39133
CareSource,Portage County,"Portage, OH",OH,39133
SummaCare Inc,Portage County,"Portage, OH",OH,39133
Kaiser Permanente,Portage County,"Portage, OH",OH,39133
MedMutual,Portage County,"Portage, OH",OH,39133
CareSource,Preble County,"Preble, OH",OH,39135
HealthSpan,Preble County,"Preble, OH",OH,39135
MedMutual,Preble County,"Preble, OH",OH,39135
Anthem Blue Cross and Blue Shield,Preble County,"Preble, OH",OH,39135
MedMutual,Putnam County,"Putnam, OH",OH,39137
Anthem Blue Cross and Blue Shield,Putnam County,"Putnam, OH",OH,39137
HealthSpan,Putnam County,"Putnam, OH",OH,39137
Paramount Insurance Company,Putnam County,"Putnam, OH",OH,39137
MedMutual,Richland County,"Richland, OH",OH,39139
Paramount Insurance Company,Richland County,"Richland, OH",OH,39139
Anthem Blue Cross and Blue Shield,Richland County,"Richland, OH",OH,39139
MedMutual,Ross County,"Ross, OH",OH,39141
Anthem Blue Cross and Blue Shield,Ross County,"Ross, OH",OH,39141
MOLINA HEALTHCARE OF OHIO,Ross County,"Ross, OH",OH,39141
Anthem Blue Cross and Blue Shield,Sandusky County,"Sandusky, OH",OH,39143
Paramount Insurance Company,Sandusky County,"Sandusky, OH",OH,39143
MedMutual,Sandusky County,"Sandusky, OH",OH,39143
Coventry Health and Life,Scioto County,"Scioto, OH",OH,39145
MOLINA HEALTHCARE OF OHIO,Scioto County,"Scioto, OH",OH,39145
MedMutual,Scioto County,"Scioto, OH",OH,39145
Anthem Blue Cross and Blue Shield,Scioto County,"Scioto, OH",OH,39145
Paramount Insurance Company,Seneca County,"Seneca, OH",OH,39147
MedMutual,Seneca County,"Seneca, OH",OH,39147
HealthSpan,Seneca County,"Seneca, OH",OH,39147
Anthem Blue Cross and Blue Shield,Seneca County,"Seneca, OH",OH,39147
Anthem Blue Cross and Blue Shield,Shelby County,"Shelby, OH",OH,39149
MedMutual,Shelby County,"Shelby, OH",OH,39149
HealthSpan,Shelby County,"Shelby, OH",OH,39149
CareSource,Stark County,"Stark, OH",OH,39151
Anthem Blue Cross and Blue Shield,Stark County,"Stark, OH",OH,39151
SummaCare Inc,Stark County,"Stark, OH",OH,39151
MedMutual,Stark County,"Stark, OH",OH,39151
Ambetter from Buckeye Community Health Plan,Stark County,"Stark, OH",OH,39151
Kaiser Permanente,Stark County,"Stark, OH",OH,39151
AultCare Insurance Company,Stark County,"Stark, OH",OH,39151
SummaCare Inc,Summit County,"Summit, OH",OH,39153
Anthem Blue Cross and Blue Shield,Summit County,"Summit, OH",OH,39153
Ambetter from Buckeye Community Health Plan,Summit County,"Summit, OH",OH,39153
Kaiser Permanente,Summit County,"Summit, OH",OH,39153
CareSource,Summit County,"Summit, OH",OH,39153
MedMutual,Summit County,"Summit, OH",OH,39153
Anthem Blue Cross and Blue Shield,Trumbull County,"Trumbull, OH",OH,39155
HealthSpan,Trumbull County,"Trumbull, OH",OH,39155
Coventry Health and Life,Trumbull County,"Trumbull, OH",OH,39155
MedMutual,Trumbull County,"Trumbull, OH",OH,39155
SummaCare Inc,Trumbull County,"Trumbull, OH",OH,39155
Anthem Blue Cross and Blue Shield,Tuscarawas County,"Tuscarawas, OH",OH,39157
AultCare Insurance Company,Tuscarawas County,"Tuscarawas, OH",OH,39157
MedMutual,Tuscarawas County,"Tuscarawas, OH",OH,39157
MedMutual,Union County,"Union, OH",OH,39159
Anthem Blue Cross and Blue Shield,Union County,"Union, OH",OH,39159
CareSource,Union County,"Union, OH",OH,39159
HealthSpan,Van Wert County,"Van Wert, OH",OH,39161
MedMutual,Van Wert County,"Van Wert, OH",OH,39161
Anthem Blue Cross and Blue Shield,Van Wert County,"Van Wert, OH",OH,39161
Coventry Health and Life,Vinton County,"Vinton, OH",OH,39163
Anthem Blue Cross and Blue Shield,Vinton County,"Vinton, OH",OH,39163
MedMutual,Vinton County,"Vinton, OH",OH,39163
CareSource,Warren County,"Warren, OH",OH,39165
"Humana Health Plan of Ohio, Inc.",Warren County,"Warren, OH",OH,39165
Anthem Blue Cross and Blue Shield,Warren County,"Warren, OH",OH,39165
MedMutual,Warren County,"Warren, OH",OH,39165
HealthSpan,Warren County,"Warren, OH",OH,39165
Anthem Blue Cross and Blue Shield,Washington County,"Washington, OH",OH,39167
MedMutual,Washington County,"Washington, OH",OH,39167
Coventry Health and Life,Washington County,"Washington, OH",OH,39167
SummaCare Inc,Wayne County,"Wayne, OH",OH,39169
Anthem Blue Cross and Blue Shield,Wayne County,"Wayne, OH",OH,39169
MedMutual,Wayne County,"Wayne, OH",OH,39169
Kaiser Permanente,Wayne County,"Wayne, OH",OH,39169
CareSource,Wayne County,"Wayne, OH",OH,39169
MedMutual,Williams County,"Williams, OH",OH,39171
Anthem Blue Cross and Blue Shield,Williams County,"Williams, OH",OH,39171
Paramount Insurance Company,Williams County,"Williams, OH",OH,39171
Anthem Blue Cross and Blue Shield,Wood County,"Wood, OH",OH,39173
MOLINA HEALTHCARE OF OHIO,Wood County,"Wood, OH",OH,39173
CareSource,Wood County,"Wood, OH",OH,39173
Paramount Insurance Company,Wood County,"Wood, OH",OH,39173
HealthSpan,Wood County,"Wood, OH",OH,39173
MedMutual,Wood County,"Wood, OH",OH,39173
Paramount Insurance Company,Wyandot County,"Wyandot, OH",OH,39175
MedMutual,Wyandot County,"Wyandot, OH",OH,39175
Anthem Blue Cross and Blue Shield,Wyandot County,"Wyandot, OH",OH,39175
Coventry Health and Life,Adair County,"Adair, OK",OK,40001
Blue Cross Blue Shield of Oklahoma,Adair County,"Adair, OK",OK,40001
GlobalHealth,Adair County,"Adair, OK",OK,40001
Blue Cross Blue Shield of Oklahoma,Alfalfa County,"Alfalfa, OK",OK,40003
Coventry Health and Life,Alfalfa County,"Alfalfa, OK",OK,40003
Blue Cross Blue Shield of Oklahoma,Atoka County,"Atoka, OK",OK,40005
Coventry Health and Life,Atoka County,"Atoka, OK",OK,40005
Coventry Health and Life,Beaver County,"Beaver, OK",OK,40007
Blue Cross Blue Shield of Oklahoma,Beaver County,"Beaver, OK",OK,40007
Coventry Health and Life,Beckham County,"Beckham, OK",OK,40009
Blue Cross Blue Shield of Oklahoma,Beckham County,"Beckham, OK",OK,40009
Coventry Health and Life,Blaine County,"Blaine, OK",OK,40011
Blue Cross Blue Shield of Oklahoma,Blaine County,"Blaine, OK",OK,40011
Blue Cross Blue Shield of Oklahoma,Bryan County,"Bryan, OK",OK,40013
Coventry Health and Life,Bryan County,"Bryan, OK",OK,40013
Blue Cross Blue Shield of Oklahoma,Caddo County,"Caddo, OK",OK,40015
Coventry Health and Life,Caddo County,"Caddo, OK",OK,40015
GlobalHealth,Canadian County,"Canadian, OK",OK,40017
Blue Cross Blue Shield of Oklahoma,Canadian County,"Canadian, OK",OK,40017
"Coventry Health Care of Kansas, Inc.",Canadian County,"Canadian, OK",OK,40017
Aetna,Canadian County,"Canadian, OK",OK,40017
Coventry Health and Life,Carter County,"Carter, OK",OK,40019
GlobalHealth,Carter County,"Carter, OK",OK,40019
Blue Cross Blue Shield of Oklahoma,Carter County,"Carter, OK",OK,40019
GlobalHealth,Cherokee County,"Cherokee, OK",OK,40021
Blue Cross Blue Shield of Oklahoma,Cherokee County,"Cherokee, OK",OK,40021
Coventry Health and Life,Cherokee County,"Cherokee, OK",OK,40021
Blue Cross Blue Shield of Oklahoma,Choctaw County,"Choctaw, OK",OK,40023
Coventry Health and Life,Choctaw County,"Choctaw, OK",OK,40023
Blue Cross Blue Shield of Oklahoma,Cimarron County,"Cimarron, OK",OK,40025
Coventry Health and Life,Cimarron County,"Cimarron, OK",OK,40025
"Coventry Health Care of Kansas, Inc.",Cleveland County,"Cleveland, OK",OK,40027
GlobalHealth,Cleveland County,"Cleveland, OK",OK,40027
CommunityCare of Oklahoma,Cleveland County,"Cleveland, OK",OK,40027
Aetna,Cleveland County,"Cleveland, OK",OK,40027
Blue Cross Blue Shield of Oklahoma,Cleveland County,"Cleveland, OK",OK,40027
Coventry Health and Life,Coal County,"Coal, OK",OK,40029
Blue Cross Blue Shield of Oklahoma,Coal County,"Coal, OK",OK,40029
Blue Cross Blue Shield of Oklahoma,Comanche County,"Comanche, OK",OK,40031
Coventry Health and Life,Comanche County,"Comanche, OK",OK,40031
Blue Cross Blue Shield of Oklahoma,Cotton County,"Cotton, OK",OK,40033
Coventry Health and Life,Cotton County,"Cotton, OK",OK,40033
GlobalHealth,Craig County,"Craig, OK",OK,40035
Coventry Health and Life,Craig County,"Craig, OK",OK,40035
Blue Cross Blue Shield of Oklahoma,Craig County,"Craig, OK",OK,40035
Blue Cross Blue Shield of Oklahoma,Creek County,"Creek, OK",OK,40037
GlobalHealth,Creek County,"Creek, OK",OK,40037
"Coventry Health Care of Kansas, Inc.",Creek County,"Creek, OK",OK,40037
Aetna,Creek County,"Creek, OK",OK,40037
CommunityCare of Oklahoma,Creek County,"Creek, OK",OK,40037
Coventry Health and Life,Custer County,"Custer, OK",OK,40039
Blue Cross Blue Shield of Oklahoma,Custer County,"Custer, OK",OK,40039
Coventry Health and Life,Delaware County,"Delaware, OK",OK,40041
GlobalHealth,Delaware County,"Delaware, OK",OK,40041
Blue Cross Blue Shield of Oklahoma,Delaware County,"Delaware, OK",OK,40041
Coventry Health and Life,Dewey County,"Dewey, OK",OK,40043
Blue Cross Blue Shield of Oklahoma,Dewey County,"Dewey, OK",OK,40043
Blue Cross Blue Shield of Oklahoma,Ellis County,"Ellis, OK",OK,40045
Coventry Health and Life,Ellis County,"Ellis, OK",OK,40045
Coventry Health and Life,Garfield County,"Garfield, OK",OK,40047
Blue Cross Blue Shield of Oklahoma,Garfield County,"Garfield, OK",OK,40047
GlobalHealth,Garfield County,"Garfield, OK",OK,40047
Coventry Health and Life,Garvin County,"Garvin, OK",OK,40049
Blue Cross Blue Shield of Oklahoma,Garvin County,"Garvin, OK",OK,40049
Blue Cross Blue Shield of Oklahoma,Grady County,"Grady, OK",OK,40051
Coventry Health and Life,Grady County,"Grady, OK",OK,40051
GlobalHealth,Grady County,"Grady, OK",OK,40051
Aetna,Grady County,"Grady, OK",OK,40051
Coventry Health and Life,Grant County,"Grant, OK",OK,40053
Blue Cross Blue Shield of Oklahoma,Grant County,"Grant, OK",OK,40053
Blue Cross Blue Shield of Oklahoma,Greer County,"Greer, OK",OK,40055
Coventry Health and Life,Greer County,"Greer, OK",OK,40055
Blue Cross Blue Shield of Oklahoma,Harmon County,"Harmon, OK",OK,40057
Coventry Health and Life,Harmon County,"Harmon, OK",OK,40057
Coventry Health and Life,Harper County,"Harper, OK",OK,40059
Blue Cross Blue Shield of Oklahoma,Harper County,"Harper, OK",OK,40059
Coventry Health and Life,Haskell County,"Haskell, OK",OK,40061
Blue Cross Blue Shield of Oklahoma,Haskell County,"Haskell, OK",OK,40061
Coventry Health and Life,Hughes County,"Hughes, OK",OK,40063
Blue Cross Blue Shield of Oklahoma,Hughes County,"Hughes, OK",OK,40063
Coventry Health and Life,Jackson County,"Jackson, OK",OK,40065
Blue Cross Blue Shield of Oklahoma,Jackson County,"Jackson, OK",OK,40065
Blue Cross Blue Shield of Oklahoma,Jefferson County,"Jefferson, OK",OK,40067
Coventry Health and Life,Jefferson County,"Jefferson, OK",OK,40067
Coventry Health and Life,Johnston County,"Johnston, OK",OK,40069
Blue Cross Blue Shield of Oklahoma,Johnston County,"Johnston, OK",OK,40069
Coventry Health and Life,Kay County,"Kay, OK",OK,40071
Blue Cross Blue Shield of Oklahoma,Kay County,"Kay, OK",OK,40071
Blue Cross Blue Shield of Oklahoma,Kingfisher County,"Kingfisher, OK",OK,40073
Coventry Health and Life,Kingfisher County,"Kingfisher, OK",OK,40073
Coventry Health and Life,Kiowa County,"Kiowa, OK",OK,40075
Blue Cross Blue Shield of Oklahoma,Kiowa County,"Kiowa, OK",OK,40075
Blue Cross Blue Shield of Oklahoma,Latimer County,"Latimer, OK",OK,40077
Coventry Health and Life,Latimer County,"Latimer, OK",OK,40077
Coventry Health and Life,Le Flore County,"Le Flore, OK",OK,40079
Blue Cross Blue Shield of Oklahoma,Le Flore County,"Le Flore, OK",OK,40079
GlobalHealth,Lincoln County,"Lincoln, OK",OK,40081
Coventry Health and Life,Lincoln County,"Lincoln, OK",OK,40081
Blue Cross Blue Shield of Oklahoma,Lincoln County,"Lincoln, OK",OK,40081
Coventry Health and Life,Logan County,"Logan, OK",OK,40083
GlobalHealth,Logan County,"Logan, OK",OK,40083
Blue Cross Blue Shield of Oklahoma,Logan County,"Logan, OK",OK,40083
Aetna,Logan County,"Logan, OK",OK,40083
Coventry Health and Life,Love County,"Love, OK",OK,40085
Blue Cross Blue Shield of Oklahoma,Love County,"Love, OK",OK,40085
GlobalHealth,Love County,"Love, OK",OK,40085
Coventry Health and Life,McClain County,"McClain, OK",OK,40087
Aetna,McClain County,"McClain, OK",OK,40087
GlobalHealth,McClain County,"McClain, OK",OK,40087
Blue Cross Blue Shield of Oklahoma,McClain County,"McClain, OK",OK,40087
Blue Cross Blue Shield of Oklahoma,McCurtain County,"McCurtain, OK",OK,40089
Coventry Health and Life,McCurtain County,"McCurtain, OK",OK,40089
Coventry Health and Life,McIntosh County,"McIntosh, OK",OK,40091
Blue Cross Blue Shield of Oklahoma,McIntosh County,"McIntosh, OK",OK,40091
GlobalHealth,McIntosh County,"McIntosh, OK",OK,40091
Coventry Health and Life,Major County,"Major, OK",OK,40093
Blue Cross Blue Shield of Oklahoma,Major County,"Major, OK",OK,40093
Blue Cross Blue Shield of Oklahoma,Marshall County,"Marshall, OK",OK,40095
Coventry Health and Life,Marshall County,"Marshall, OK",OK,40095
Coventry Health and Life,Mayes County,"Mayes, OK",OK,40097
Blue Cross Blue Shield of Oklahoma,Mayes County,"Mayes, OK",OK,40097
GlobalHealth,Mayes County,"Mayes, OK",OK,40097
Aetna,Mayes County,"Mayes, OK",OK,40097
Blue Cross Blue Shield of Oklahoma,Murray County,"Murray, OK",OK,40099
Coventry Health and Life,Murray County,"Murray, OK",OK,40099
GlobalHealth,Muskogee County,"Muskogee, OK",OK,40101
Blue Cross Blue Shield of Oklahoma,Muskogee County,"Muskogee, OK",OK,40101
Coventry Health and Life,Muskogee County,"Muskogee, OK",OK,40101
Blue Cross Blue Shield of Oklahoma,Noble County,"Noble, OK",OK,40103
Coventry Health and Life,Noble County,"Noble, OK",OK,40103
Coventry Health and Life,Nowata County,"Nowata, OK",OK,40105
Blue Cross Blue Shield of Oklahoma,Nowata County,"Nowata, OK",OK,40105
Blue Cross Blue Shield of Oklahoma,Okfuskee County,"Okfuskee, OK",OK,40107
Coventry Health and Life,Okfuskee County,"Okfuskee, OK",OK,40107
"Coventry Health Care of Kansas, Inc.",Oklahoma County,"Oklahoma, OK",OK,40109
Aetna,Oklahoma County,"Oklahoma, OK",OK,40109
GlobalHealth,Oklahoma County,"Oklahoma, OK",OK,40109
Blue Cross Blue Shield of Oklahoma,Oklahoma County,"Oklahoma, OK",OK,40109
CommunityCare of Oklahoma,Oklahoma County,"Oklahoma, OK",OK,40109
Blue Cross Blue Shield of Oklahoma,Okmulgee County,"Okmulgee, OK",OK,40111
