i,c,id,s,f
Blue Cross Blue Shield of North Dakota,Dickey County,"Dickey, ND",ND,38021
Sanford Health Plan,Dickey County,"Dickey, ND",ND,38021
Medica Health Plans,Dickey County,"Dickey, ND",ND,38021
Blue Cross Blue Shield of North Dakota,Divide County,"Divide, ND",ND,38023
Sanford Health Plan,Divide County,"Divide, ND",ND,38023
Blue Cross Blue Shield of North Dakota,Dunn County,"Dunn, ND",ND,38025
Medica Health Plans,Dunn County,"Dunn, ND",ND,38025
Sanford Health Plan,Dunn County,"Dunn, ND",ND,38025
Blue Cross Blue Shield of North Dakota,Eddy County,"Eddy, ND",ND,38027
Sanford Health Plan,Eddy County,"Eddy, ND",ND,38027
Medica Health Plans,Eddy County,"Eddy, ND",ND,38027
Blue Cross Blue Shield of North Dakota,Emmons County,"Emmons, ND",ND,38029
Medica Health Plans,Emmons County,"Emmons, ND",ND,38029
Sanford Health Plan,Emmons County,"Emmons, ND",ND,38029
Blue Cross Blue Shield of North Dakota,Foster County,"Foster, ND",ND,38031
Sanford Health Plan,Foster County,"Foster, ND",ND,38031
Medica Health Plans,Foster County,"Foster, ND",ND,38031
Sanford Health Plan,Golden Valley County,"Golden Valley, ND",ND,38033
Blue Cross Blue Shield of North Dakota,Golden Valley County,"Golden Valley, ND",ND,38033
Medica Health Plans,Golden Valley County,"Golden Valley, ND",ND,38033
Blue Cross Blue Shield of North Dakota,Grand Forks County,"Grand Forks, ND",ND,38035
Sanford Health Plan,Grand Forks County,"Grand Forks, ND",ND,38035
Medica Health Plans,Grand Forks County,"Grand Forks, ND",ND,38035
Sanford Health Plan,Grant County,"Grant, ND",ND,38037
Blue Cross Blue Shield of North Dakota,Grant County,"Grant, ND",ND,38037
Medica Health Plans,Grant County,"Grant, ND",ND,38037
Sanford Health Plan,Griggs County,"Griggs, ND",ND,38039
Blue Cross Blue Shield of North Dakota,Griggs County,"Griggs, ND",ND,38039
Medica Health Plans,Griggs County,"Griggs, ND",ND,38039
Medica Health Plans,Hettinger County,"Hettinger, ND",ND,38041
Blue Cross Blue Shield of North Dakota,Hettinger County,"Hettinger, ND",ND,38041
Sanford Health Plan,Hettinger County,"Hettinger, ND",ND,38041
Blue Cross Blue Shield of North Dakota,Kidder County,"Kidder, ND",ND,38043
Medica Health Plans,Kidder County,"Kidder, ND",ND,38043
Sanford Health Plan,Kidder County,"Kidder, ND",ND,38043
Blue Cross Blue Shield of North Dakota,LaMoure County,"LaMoure, ND",ND,38045
Sanford Health Plan,LaMoure County,"LaMoure, ND",ND,38045
Medica Health Plans,LaMoure County,"LaMoure, ND",ND,38045
Blue Cross Blue Shield of North Dakota,Logan County,"Logan, ND",ND,38047
Medica Health Plans,Logan County,"Logan, ND",ND,38047
Sanford Health Plan,Logan County,"Logan, ND",ND,38047
Blue Cross Blue Shield of North Dakota,McHenry County,"McHenry, ND",ND,38049
Medica Health Plans,McHenry County,"McHenry, ND",ND,38049
Sanford Health Plan,McHenry County,"McHenry, ND",ND,38049
Sanford Health Plan,McIntosh County,"McIntosh, ND",ND,38051
Blue Cross Blue Shield of North Dakota,McIntosh County,"McIntosh, ND",ND,38051
Medica Health Plans,McIntosh County,"McIntosh, ND",ND,38051
Blue Cross Blue Shield of North Dakota,McKenzie County,"McKenzie, ND",ND,38053
Sanford Health Plan,McKenzie County,"McKenzie, ND",ND,38053
Blue Cross Blue Shield of North Dakota,McLean County,"McLean, ND",ND,38055
Sanford Health Plan,McLean County,"McLean, ND",ND,38055
Medica Health Plans,McLean County,"McLean, ND",ND,38055
Sanford Health Plan,Mercer County,"Mercer, ND",ND,38057
Medica Health Plans,Mercer County,"Mercer, ND",ND,38057
Blue Cross Blue Shield of North Dakota,Mercer County,"Mercer, ND",ND,38057
Medica Health Plans,Morton County,"Morton, ND",ND,38059
Blue Cross Blue Shield of North Dakota,Morton County,"Morton, ND",ND,38059
Sanford Health Plan,Morton County,"Morton, ND",ND,38059
Blue Cross Blue Shield of North Dakota,Mountrail County,"Mountrail, ND",ND,38061
Sanford Health Plan,Mountrail County,"Mountrail, ND",ND,38061
Medica Health Plans,Nelson County,"Nelson, ND",ND,38063
Blue Cross Blue Shield of North Dakota,Nelson County,"Nelson, ND",ND,38063
Sanford Health Plan,Nelson County,"Nelson, ND",ND,38063
Sanford Health Plan,Oliver County,"Oliver, ND",ND,38065
Blue Cross Blue Shield of North Dakota,Oliver County,"Oliver, ND",ND,38065
Medica Health Plans,Oliver County,"Oliver, ND",ND,38065
Blue Cross Blue Shield of North Dakota,Pembina County,"Pembina, ND",ND,38067
Medica Health Plans,Pembina County,"Pembina, ND",ND,38067
Sanford Health Plan,Pembina County,"Pembina, ND",ND,38067
Medica Health Plans,Pierce County,"Pierce, ND",ND,38069
Blue Cross Blue Shield of North Dakota,Pierce County,"Pierce, ND",ND,38069
Sanford Health Plan,Pierce County,"Pierce, ND",ND,38069
Sanford Health Plan,Ramsey County,"Ramsey, ND",ND,38071
Blue Cross Blue Shield of North Dakota,Ramsey County,"Ramsey, ND",ND,38071
Medica Health Plans,Ramsey County,"Ramsey, ND",ND,38071
Blue Cross Blue Shield of North Dakota,Ransom County,"Ransom, ND",ND,38073
Medica Health Plans,Ransom County,"Ransom, ND",ND,38073
Sanford Health Plan,Ransom County,"Ransom, ND",ND,38073
Sanford Health Plan,Renville County,"Renville, ND",ND,38075
Blue Cross Blue Shield of North Dakota,Renville County,"Renville, ND",ND,38075
Medica Health Plans,Renville County,"Renville, ND",ND,38075
Medica Health Plans,Richland County,"Richland, ND",ND,38077
Sanford Health Plan,Richland County,"Richland, ND",ND,38077
Blue Cross Blue Shield of North Dakota,Richland County,"Richland, ND",ND,38077
Medica Health Plans,Rolette County,"Rolette, ND",ND,38079
Blue Cross Blue Shield of North Dakota,Rolette County,"Rolette, ND",ND,38079
Sanford Health Plan,Rolette County,"Rolette, ND",ND,38079
Medica Health Plans,Sargent County,"Sargent, ND",ND,38081
Sanford Health Plan,Sargent County,"Sargent, ND",ND,38081
Blue Cross Blue Shield of North Dakota,Sargent County,"Sargent, ND",ND,38081
Sanford Health Plan,Sheridan County,"Sheridan, ND",ND,38083
Medica Health Plans,Sheridan County,"Sheridan, ND",ND,38083
Blue Cross Blue Shield of North Dakota,Sheridan County,"Sheridan, ND",ND,38083
Sanford Health Plan,Sioux County,"Sioux, ND",ND,38085
Blue Cross Blue Shield of North Dakota,Sioux County,"Sioux, ND",ND,38085
Medica Health Plans,Sioux County,"Sioux, ND",ND,38085
Blue Cross Blue Shield of North Dakota,Slope County,"Slope, ND",ND,38087
Medica Health Plans,Slope County,"Slope, ND",ND,38087
Sanford Health Plan,Slope County,"Slope, ND",ND,38087
Blue Cross Blue Shield of North Dakota,Stark County,"Stark, ND",ND,38089
Sanford Health Plan,Stark County,"Stark, ND",ND,38089
Medica Health Plans,Stark County,"Stark, ND",ND,38089
Medica Health Plans,Steele County,"Steele, ND",ND,38091
Sanford Health Plan,Steele County,"Steele, ND",ND,38091
Blue Cross Blue Shield of North Dakota,Steele County,"Steele, ND",ND,38091
Medica Health Plans,Stutsman County,"Stutsman, ND",ND,38093
Blue Cross Blue Shield of North Dakota,Stutsman County,"Stutsman, ND",ND,38093
Sanford Health Plan,Stutsman County,"Stutsman, ND",ND,38093
Blue Cross Blue Shield of North Dakota,Towner County,"Towner, ND",ND,38095
Sanford Health Plan,Towner County,"Towner, ND",ND,38095
Medica Health Plans,Towner County,"Towner, ND",ND,38095
Sanford Health Plan,Traill County,"Traill, ND",ND,38097
Medica Health Plans,Traill County,"Traill, ND",ND,38097
Blue Cross Blue Shield of North Dakota,Traill County,"Traill, ND",ND,38097
Blue Cross Blue Shield of North Dakota,Walsh County,"Walsh, ND",ND,38099
Sanford Health Plan,Walsh County,"Walsh, ND",ND,38099
Medica Health Plans,Walsh County,"Walsh, ND",ND,38099
Sanford Health Plan,Ward County,"Ward, ND",ND,38101
Blue Cross Blue Shield of North Dakota,Ward County,"Ward, ND",ND,38101
Medica Health Plans,Ward County,"Ward, ND",ND,38101
Sanford Health Plan,Wells County,"Wells, ND",ND,38103
Medica Health Plans,Wells County,"Wells, ND",ND,38103
Blue Cross Blue Shield of North Dakota,Wells County,"Wells, ND",ND,38103
Medica Health Plans,Williams County,"Williams, ND",ND,38105
Sanford Health Plan,Williams County,"Williams, ND",ND,38105
Blue Cross Blue Shield of North Dakota,Williams County,"Williams, ND",ND,38105
HealthSpan,Adams County,"Adams, OH",OH,39001
CareSource,Adams County,"Adams, OH",OH,39001
Medical Health Insuring Corp. of Ohio,Adams County,"Adams, OH",OH,39001
Community Insurance Company(Anthem BCBS),Adams County,"Adams, OH",OH,39001
Paramount Insurance Company,Allen County,"Allen, OH",OH,39003
Community Insurance Company(Anthem BCBS),Allen County,"Allen, OH",OH,39003
Medical Health Insuring Corp. of Ohio,Allen County,"Allen, OH",OH,39003
Buckeye Community Health Plan,Allen County,"Allen, OH",OH,39003
HealthSpan,Allen County,"Allen, OH",OH,39003
"Summa Insurance Company, Inc.",Ashland County,"Ashland, OH",OH,39005
Community Insurance Company(Anthem BCBS),Ashland County,"Ashland, OH",OH,39005
Medical Health Insuring Corp. of Ohio,Ashland County,"Ashland, OH",OH,39005
CareSource,Ashland County,"Ashland, OH",OH,39005
Paramount Insurance Company,Ashland County,"Ashland, OH",OH,39005
MOLINA HEALTHCARE OF OHIO,Ashtabula County,"Ashtabula, OH",OH,39007
Medical Health Insuring Corp. of Ohio,Ashtabula County,"Ashtabula, OH",OH,39007
Community Insurance Company(Anthem BCBS),Ashtabula County,"Ashtabula, OH",OH,39007
"Summa Insurance Company, Inc.",Ashtabula County,"Ashtabula, OH",OH,39007
CareSource,Ashtabula County,"Ashtabula, OH",OH,39007
MOLINA HEALTHCARE OF OHIO,Athens County,"Athens, OH",OH,39009
Medical Health Insuring Corp. of Ohio,Athens County,"Athens, OH",OH,39009
Community Insurance Company(Anthem BCBS),Athens County,"Athens, OH",OH,39009
HealthSpan,Auglaize County,"Auglaize, OH",OH,39011
Community Insurance Company(Anthem BCBS),Auglaize County,"Auglaize, OH",OH,39011
Medical Health Insuring Corp. of Ohio,Auglaize County,"Auglaize, OH",OH,39011
CareSource,Belmont County,"Belmont, OH",OH,39013
Medical Health Insuring Corp. of Ohio,Belmont County,"Belmont, OH",OH,39013
Community Insurance Company(Anthem BCBS),Belmont County,"Belmont, OH",OH,39013
HealthSpan,Belmont County,"Belmont, OH",OH,39013
Community Insurance Company(Anthem BCBS),Brown County,"Brown, OH",OH,39015
CareSource,Brown County,"Brown, OH",OH,39015
HealthSpan,Brown County,"Brown, OH",OH,39015
Medical Health Insuring Corp. of Ohio,Brown County,"Brown, OH",OH,39015
HealthSpan,Butler County,"Butler, OH",OH,39017
Medical Health Insuring Corp. of Ohio,Butler County,"Butler, OH",OH,39017
CareSource,Butler County,"Butler, OH",OH,39017
Community Insurance Company(Anthem BCBS),Butler County,"Butler, OH",OH,39017
MOLINA HEALTHCARE OF OHIO,Butler County,"Butler, OH",OH,39017
"Premier Health Plan, Inc.",Butler County,"Butler, OH",OH,39017
"Humana Health Plan of Ohio, Inc.",Butler County,"Butler, OH",OH,39017
Medical Health Insuring Corp. of Ohio,Carroll County,"Carroll, OH",OH,39019
"Summa Insurance Company, Inc.",Carroll County,"Carroll, OH",OH,39019
AultCare Insurance Company,Carroll County,"Carroll, OH",OH,39019
Community Insurance Company(Anthem BCBS),Carroll County,"Carroll, OH",OH,39019
HealthSpan,Champaign County,"Champaign, OH",OH,39021
Community Insurance Company(Anthem BCBS),Champaign County,"Champaign, OH",OH,39021
Medical Health Insuring Corp. of Ohio,Champaign County,"Champaign, OH",OH,39021
Medical Health Insuring Corp. of Ohio,Clark County,"Clark, OH",OH,39023
Community Insurance Company(Anthem BCBS),Clark County,"Clark, OH",OH,39023
"Premier Health Plan, Inc.",Clark County,"Clark, OH",OH,39023
MOLINA HEALTHCARE OF OHIO,Clark County,"Clark, OH",OH,39023
CareSource,Clark County,"Clark, OH",OH,39023
HealthSpan,Clark County,"Clark, OH",OH,39023
MOLINA HEALTHCARE OF OHIO,Clermont County,"Clermont, OH",OH,39025
Medical Health Insuring Corp. of Ohio,Clermont County,"Clermont, OH",OH,39025
HealthSpan,Clermont County,"Clermont, OH",OH,39025
CareSource,Clermont County,"Clermont, OH",OH,39025
Community Insurance Company(Anthem BCBS),Clermont County,"Clermont, OH",OH,39025
Community Insurance Company(Anthem BCBS),Clinton County,"Clinton, OH",OH,39027
CareSource,Clinton County,"Clinton, OH",OH,39027
HealthSpan,Clinton County,"Clinton, OH",OH,39027
Medical Health Insuring Corp. of Ohio,Clinton County,"Clinton, OH",OH,39027
CareSource,Columbiana County,"Columbiana, OH",OH,39029
Community Insurance Company(Anthem BCBS),Columbiana County,"Columbiana, OH",OH,39029
Medical Health Insuring Corp. of Ohio,Columbiana County,"Columbiana, OH",OH,39029
HealthSpan,Coshocton County,"Coshocton, OH",OH,39031
Community Insurance Company(Anthem BCBS),Coshocton County,"Coshocton, OH",OH,39031
Medical Health Insuring Corp. of Ohio,Coshocton County,"Coshocton, OH",OH,39031
Community Insurance Company(Anthem BCBS),Crawford County,"Crawford, OH",OH,39033
Medical Health Insuring Corp. of Ohio,Crawford County,"Crawford, OH",OH,39033
Paramount Insurance Company,Crawford County,"Crawford, OH",OH,39033
Buckeye Community Health Plan,Cuyahoga County,"Cuyahoga, OH",OH,39035
HealthSpan Integrated Care,Cuyahoga County,"Cuyahoga, OH",OH,39035
Community Insurance Company(Anthem BCBS),Cuyahoga County,"Cuyahoga, OH",OH,39035
MOLINA HEALTHCARE OF OHIO,Cuyahoga County,"Cuyahoga, OH",OH,39035
Medical Health Insuring Corp. of Ohio,Cuyahoga County,"Cuyahoga, OH",OH,39035
CareSource,Cuyahoga County,"Cuyahoga, OH",OH,39035
"Humana Health Plan of Ohio, Inc.",Cuyahoga County,"Cuyahoga, OH",OH,39035
"Summa Insurance Company, Inc.",Cuyahoga County,"Cuyahoga, OH",OH,39035
HealthSpan,Darke County,"Darke, OH",OH,39037
Community Insurance Company(Anthem BCBS),Darke County,"Darke, OH",OH,39037
Medical Health Insuring Corp. of Ohio,Darke County,"Darke, OH",OH,39037
"Premier Health Plan, Inc.",Darke County,"Darke, OH",OH,39037
HealthSpan,Defiance County,"Defiance, OH",OH,39039
Community Insurance Company(Anthem BCBS),Defiance County,"Defiance, OH",OH,39039
Paramount Insurance Company,Defiance County,"Defiance, OH",OH,39039
Medical Health Insuring Corp. of Ohio,Defiance County,"Defiance, OH",OH,39039
CareSource,Defiance County,"Defiance, OH",OH,39039
Paramount Insurance Company,Delaware County,"Delaware, OH",OH,39041
HealthSpan,Delaware County,"Delaware, OH",OH,39041
Medical Health Insuring Corp. of Ohio,Delaware County,"Delaware, OH",OH,39041
Community Insurance Company(Anthem BCBS),Delaware County,"Delaware, OH",OH,39041
CareSource,Delaware County,"Delaware, OH",OH,39041
Paramount Insurance Company,Erie County,"Erie, OH",OH,39043
Medical Health Insuring Corp. of Ohio,Erie County,"Erie, OH",OH,39043
Community Insurance Company(Anthem BCBS),Erie County,"Erie, OH",OH,39043
Community Insurance Company(Anthem BCBS),Fairfield County,"Fairfield, OH",OH,39045
CareSource,Fairfield County,"Fairfield, OH",OH,39045
MOLINA HEALTHCARE OF OHIO,Fairfield County,"Fairfield, OH",OH,39045
HealthSpan,Fairfield County,"Fairfield, OH",OH,39045
Medical Health Insuring Corp. of Ohio,Fairfield County,"Fairfield, OH",OH,39045
CareSource,Fayette County,"Fayette, OH",OH,39047
Community Insurance Company(Anthem BCBS),Fayette County,"Fayette, OH",OH,39047
Medical Health Insuring Corp. of Ohio,Fayette County,"Fayette, OH",OH,39047
Medical Health Insuring Corp. of Ohio,Franklin County,"Franklin, OH",OH,39049
MOLINA HEALTHCARE OF OHIO,Franklin County,"Franklin, OH",OH,39049
HealthSpan,Franklin County,"Franklin, OH",OH,39049
CareSource,Franklin County,"Franklin, OH",OH,39049
Community Insurance Company(Anthem BCBS),Franklin County,"Franklin, OH",OH,39049
Community Insurance Company(Anthem BCBS),Fulton County,"Fulton, OH",OH,39051
CareSource,Fulton County,"Fulton, OH",OH,39051
Paramount Insurance Company,Fulton County,"Fulton, OH",OH,39051
HealthSpan,Fulton County,"Fulton, OH",OH,39051
Medical Health Insuring Corp. of Ohio,Fulton County,"Fulton, OH",OH,39051
CareSource,Gallia County,"Gallia, OH",OH,39053
Medical Health Insuring Corp. of Ohio,Gallia County,"Gallia, OH",OH,39053
Community Insurance Company(Anthem BCBS),Gallia County,"Gallia, OH",OH,39053
"Summa Insurance Company, Inc.",Geauga County,"Geauga, OH",OH,39055
CareSource,Geauga County,"Geauga, OH",OH,39055
Community Insurance Company(Anthem BCBS),Geauga County,"Geauga, OH",OH,39055
HealthSpan Integrated Care,Geauga County,"Geauga, OH",OH,39055
Medical Health Insuring Corp. of Ohio,Geauga County,"Geauga, OH",OH,39055
"Premier Health Plan, Inc.",Greene County,"Greene, OH",OH,39057
"Humana Health Plan of Ohio, Inc.",Greene County,"Greene, OH",OH,39057
Medical Health Insuring Corp. of Ohio,Greene County,"Greene, OH",OH,39057
CareSource,Greene County,"Greene, OH",OH,39057
Community Insurance Company(Anthem BCBS),Greene County,"Greene, OH",OH,39057
MOLINA HEALTHCARE OF OHIO,Greene County,"Greene, OH",OH,39057
HealthSpan,Greene County,"Greene, OH",OH,39057
Medical Health Insuring Corp. of Ohio,Guernsey County,"Guernsey, OH",OH,39059
HealthSpan,Guernsey County,"Guernsey, OH",OH,39059
Community Insurance Company(Anthem BCBS),Guernsey County,"Guernsey, OH",OH,39059
Buckeye Community Health Plan,Hamilton County,"Hamilton, OH",OH,39061
Medical Health Insuring Corp. of Ohio,Hamilton County,"Hamilton, OH",OH,39061
MOLINA HEALTHCARE OF OHIO,Hamilton County,"Hamilton, OH",OH,39061
CareSource,Hamilton County,"Hamilton, OH",OH,39061
Community Insurance Company(Anthem BCBS),Hamilton County,"Hamilton, OH",OH,39061
"Humana Health Plan of Ohio, Inc.",Hamilton County,"Hamilton, OH",OH,39061
HealthSpan,Hamilton County,"Hamilton, OH",OH,39061
Community Insurance Company(Anthem BCBS),Hancock County,"Hancock, OH",OH,39063
Paramount Insurance Company,Hancock County,"Hancock, OH",OH,39063
HealthSpan,Hancock County,"Hancock, OH",OH,39063
Medical Health Insuring Corp. of Ohio,Hancock County,"Hancock, OH",OH,39063
Medical Health Insuring Corp. of Ohio,Hardin County,"Hardin, OH",OH,39065
Paramount Insurance Company,Hardin County,"Hardin, OH",OH,39065
Community Insurance Company(Anthem BCBS),Hardin County,"Hardin, OH",OH,39065
Community Insurance Company(Anthem BCBS),Harrison County,"Harrison, OH",OH,39067
Medical Health Insuring Corp. of Ohio,Harrison County,"Harrison, OH",OH,39067
HealthSpan,Harrison County,"Harrison, OH",OH,39067
Community Insurance Company(Anthem BCBS),Henry County,"Henry, OH",OH,39069
HealthSpan,Henry County,"Henry, OH",OH,39069
Medical Health Insuring Corp. of Ohio,Henry County,"Henry, OH",OH,39069
CareSource,Henry County,"Henry, OH",OH,39069
Paramount Insurance Company,Henry County,"Henry, OH",OH,39069
Community Insurance Company(Anthem BCBS),Highland County,"Highland, OH",OH,39071
Medical Health Insuring Corp. of Ohio,Highland County,"Highland, OH",OH,39071
HealthSpan,Highland County,"Highland, OH",OH,39071
CareSource,Highland County,"Highland, OH",OH,39071
Medical Health Insuring Corp. of Ohio,Hocking County,"Hocking, OH",OH,39073
Community Insurance Company(Anthem BCBS),Hocking County,"Hocking, OH",OH,39073
Community Insurance Company(Anthem BCBS),Holmes County,"Holmes, OH",OH,39075
Medical Health Insuring Corp. of Ohio,Holmes County,"Holmes, OH",OH,39075
