County,Number of Issuers,Issuers
"Prince William, VA",6,"['Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.', 'Group Hospitalization and Medical Services Inc.', 'CareFirst BlueChoice, Inc.', 'HealthKeepers, Inc.', 'Innovation Health Insurance Company', 'UnitedHealthcare of the Mid-Atlantic Inc']"
"Galveston, TX",5,"['Community Health Choice, Inc.', 'All Savers Insurance Company', 'Blue Cross Blue Shield of Texas', 'Aetna Life Insurance Company', 'Cigna HealthCare of Texas, Inc.']"
"Chowan, NC",1,['Blue Cross and Blue Shield of NC']
"Sagadahoc, ME",2,"['Harvard Pilgrim  Health Care Inc.', 'Anthem Health Plans of ME(Anthem BCBS)']"
"Union, AR",5,"['UnitedHealthcare of Arkansas, Inc.', 'QCA Health Plan, Inc.', 'QualChoice Life & Health Insurance Company, Inc.', 'Celtic Insurance Company', 'USAble Mutual Insurance Company']"
"Clarke, VA",4,"['Innovation Health Insurance Company', 'UnitedHealthcare of the Mid-Atlantic Inc', 'HealthKeepers, Inc.', 'Optima Health Plan']"
"Humboldt, IA",2,"['Aetna Health Inc. (a IA corp.)', 'Medica Insurance Company']"
"Mercer, NJ",5,"['AmeriHealth Ins Company of New Jersey', 'Freelancers CO-OP of New Jersey, Inc.', 'Horizon Healthcare Services, Inc.', 'Oxford Health Plans (NJ), Inc.', 'AmeriHealth HMO, Inc.']"
"Jackson, SD",2,"['Avera Health Plans, Inc.', 'Sanford Health Plan']"
"Dunn, ND",3,"['Blue Cross Blue Shield of North Dakota', 'Medica Health Plans', 'Sanford Health Plan']"
"Mercer, ND",3,"['Sanford Health Plan', 'Medica Health Plans', 'Blue Cross Blue Shield of North Dakota']"
"Jones, TX",2,"['Blue Cross Blue Shield of Texas', 'SHA, LLC DBA FirstCare Health Plans']"
"Lee, MS",2,"['UnitedHealthcare of Mississippi, Inc.', 'Ambetter of Magnolia Inc.']"
"Bay, FL",3,"['Health Options, Inc.', 'UnitedHealthcare of Florida, Inc.', 'Blue Cross and Blue Shield of Florida']"
"Brookings, SD",2,"['Avera Health Plans, Inc.', 'Sanford Health Plan']"
"Colquitt, GA",2,"['Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'UnitedHealthcare of Georgia, Inc.']"
"Sullivan, TN",3,"['BlueCross BlueShield of Tennessee', 'UnitedHealthcare Insurance Company', 'Cigna Health and Life Insurance Company']"
"Randolph, IL",3,"['Coventry Health & Life Co.', 'Blue Cross Blue Shield of Illinois', 'Health Alliance Medical Plans, Inc.']"
"Webb, TX",2,"['Blue Cross Blue Shield of Texas', 'Molina Healthcare of Texas']"
"Box Butte, NE",4,"['Coventry Health Care of Nebraska Inc.', 'UnitedHealthcare of the Midlands, Inc.', 'Blue Cross and Blue Shield of Nebraska', 'Medica Insurance Company']"
"Sevier, AR",5,"['QCA Health Plan, Inc.', 'USAble Mutual Insurance Company', 'Celtic Insurance Company', 'UnitedHealthcare of Arkansas, Inc.', 'QualChoice Life & Health Insurance Company, Inc.']"
"Carroll, VA",3,"['Optima Health Plan', 'HealthKeepers, Inc.', 'Aetna Life Insurance Company']"
"Jefferson, WV",1,['Highmark Blue Cross Blue Shield West Virginia']
"Latimer, OK",2,"['UnitedHealthcare of Oklahoma, Inc.', 'Blue Cross Blue Shield of Oklahoma']"
"Lincoln, SD",2,"['Avera Health Plans, Inc.', 'Sanford Health Plan']"
"Jack, TX",1,['Blue Cross Blue Shield of Texas']
"Hot Spring, AR",5,"['Celtic Insurance Company', 'UnitedHealthcare of Arkansas, Inc.', 'QualChoice Life & Health Insurance Company, Inc.', 'QCA Health Plan, Inc.', 'USAble Mutual Insurance Company']"
"Eureka, NV",2,"['HMO Colorado, Inc., dba HMO Nevada', 'Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield']"
"Hamilton, TX",4,"['Scott and White Health Plan', 'SHA, LLC DBA FirstCare Health Plans', 'Blue Cross Blue Shield of Texas', 'Insurance Company of Scott & White']"
"Franklin, PA",4,"['Capital Advantage Assurance Company', 'Keystone Health Plan Central', 'Highmark Health Insurance Company', 'Aetna Health Inc. (a PA corp.)']"
"Pennington, SD",2,"['Avera Health Plans, Inc.', 'Sanford Health Plan']"
"Buchanan, MO",2,"['Blue Cross and Blue Shield of Kansas City', 'All Savers Insurance Company']"
"Pickens, AL",2,"['UnitedHealthcare of Alabama, Inc.', 'Blue Cross and Blue Shield of Alabama']"
"Ben Hill, GA",2,"['Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'UnitedHealthcare of Georgia, Inc.']"
"Marion, MS",3,"['Humana Insurance Company', 'Ambetter of Magnolia Inc.', 'UnitedHealthcare of Mississippi, Inc.']"
"Marion, MO",3,"['All Savers Insurance Company', 'Healthy Alliance Life Co(Anthem BCBS)', 'Coventry Health & Life Insurance Co.']"
"Monroe, TN",3,"['BlueCross BlueShield of Tennessee', 'UnitedHealthcare Insurance Company', 'Humana Insurance Company']"
"Mitchell, NC",3,"['UnitedHealthcare of North Carolina, Inc', 'Blue Cross and Blue Shield of NC', 'Aetna Health Inc. (a PA corp.)']"
"Freestone, TX",4,"['Blue Cross Blue Shield of Texas', 'Insurance Company of Scott & White', 'SHA, LLC DBA FirstCare Health Plans', 'Scott and White Health Plan']"
"Van Zandt, TX",1,['Blue Cross Blue Shield of Texas']
"Alexander, IL",3,"['Blue Cross Blue Shield of Illinois', 'Coventry Health Care of Illinois, Inc.', 'Health Alliance Medical Plans, Inc.']"
"Baker, FL",3,"['Health Options, Inc.', 'UnitedHealthcare of Florida, Inc.', 'Blue Cross and Blue Shield of Florida']"
"Malheur, OR",5,"['LifeWise Health Plan of Oregon', 'PacificSource Health Plans', 'BridgeSpan Health Company', 'Moda Health Plan, Inc.', 'Providence Health Plan']"
"Duval, TX",1,['Blue Cross Blue Shield of Texas']
"Ziebach, SD",2,"['Avera Health Plans, Inc.', 'Sanford Health Plan']"
"Cabarrus, NC",3,"['UnitedHealthcare of North Carolina, Inc', 'Aetna Health Inc. (a PA corp.)', 'Blue Cross and Blue Shield of NC']"
"Florence, WI",3,"['All Savers Insurance Company', 'WPS Health Plan, Inc.', 'Molina Healthcare of Wisconsin, Inc.']"
"Hampton city, VA",3,"['Aetna Life Insurance Company', 'HealthKeepers, Inc.', 'Optima Health Plan']"
"Nye, NV",4,"['Prominence HealthFirst', 'Health Plan of Nevada, Inc.', 'Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield', 'HMO Colorado, Inc., dba HMO Nevada']"
"Denton, TX",6,"['Scott and White Health Plan', 'Blue Cross Blue Shield of Texas', 'Insurance Company of Scott & White', 'Aetna Life Insurance Company', 'All Savers Insurance Company', 'Cigna Health and Life Insurance Company']"
"Lawrence, OH",5,"['All Savers Insurance Company', 'Medical Health Insuring Corp. of Ohio', 'UnitedHealthcare of Ohio, Inc.', 'Aetna Life Insurance Company', 'Community Insurance Company(Anthem BCBS)']"
"Blaine, OK",2,"['Blue Cross Blue Shield of Oklahoma', 'UnitedHealthcare of Oklahoma, Inc.']"
"Effingham, IL",3,"['Coventry Health Care of Illinois, Inc.', 'Blue Cross Blue Shield of Illinois', 'Health Alliance Medical Plans, Inc.']"
"Henderson, NC",3,"['UnitedHealthcare of North Carolina, Inc', 'Aetna Health Inc. (a PA corp.)', 'Blue Cross and Blue Shield of NC']"
"Chippewa, MI",2,"['Blue Care Network of Michigan', 'Blue Cross Blue Shield of Michigan Mutual Insurance Company']"
"Cleburne, AL",2,"['UnitedHealthcare of Alabama, Inc.', 'Blue Cross and Blue Shield of Alabama']"
"Victoria, TX",2,"['Blue Cross Blue Shield of Texas', 'CHRISTUS Health Plan']"
"Baraga, MI",1,['Blue Cross Blue Shield of Michigan Mutual Insurance Company']
"Hall, TX",2,"['Blue Cross Blue Shield of Texas', 'SHA, LLC DBA FirstCare Health Plans']"
"McMinn, TN",2,"['BlueCross BlueShield of Tennessee', 'UnitedHealthcare Insurance Company']"
"Chicot, AR",5,"['Celtic Insurance Company', 'UnitedHealthcare of Arkansas, Inc.', 'USAble Mutual Insurance Company', 'QualChoice Life & Health Insurance Company, Inc.', 'QCA Health Plan, Inc.']"
"Jefferson Davis, MS",3,"['UnitedHealthcare of Mississippi, Inc.', 'Humana Insurance Company', 'Ambetter of Magnolia Inc.']"
"Winn, LA",4,"['HMO Louisiana, Inc.', 'Louisiana Health Service & Indemnity Company', 'Vantage Health Plan, Inc.', 'UnitedHealthcare of Louisiana, Inc.']"
"Kingfisher, OK",2,"['Blue Cross Blue Shield of Oklahoma', 'UnitedHealthcare of Oklahoma, Inc.']"
"Tillamook, OR",5,"['BridgeSpan Health Company', 'Providence Health Plan', 'PacificSource Health Plans', 'LifeWise Health Plan of Oregon', 'Moda Health Plan, Inc.']"
"Cleburne, AR",5,"['Celtic Insurance Company', 'QCA Health Plan, Inc.', 'QualChoice Life & Health Insurance Company, Inc.', 'UnitedHealthcare of Arkansas, Inc.', 'USAble Mutual Insurance Company']"
"Monroe, FL",2,"['UnitedHealthcare of Florida, Inc.', 'Blue Cross and Blue Shield of Florida']"
"Ripley, IN",4,"['All Savers Insurance Company', 'Anthem Ins Companies Inc(Anthem BCBS)', 'MDwise Marketplace, Inc.', 'CareSource Indiana, Inc.']"
"Chester, PA",4,"['UnitedHealthcare of Pennsylvania, Inc.', 'Keystone Health Plan East, Inc', 'Independence Blue Cross (QCC Ins. Co.)', 'Aetna Health Inc. (a PA corp.)']"
"Walthall, MS",3,"['UnitedHealthcare of Mississippi, Inc.', 'Humana Insurance Company', 'Ambetter of Magnolia Inc.']"
"Outagamie, WI",8,"['Managed Health Services Insurance Corporation', 'Network Health Plan', 'Compcare Health Serv Ins Co(Anthem BCBS)', 'Dean Health Plan', 'Molina Healthcare of Wisconsin, Inc.', 'All Savers Insurance Company', 'WPS Health Plan, Inc.', 'Common Ground Healthcare Cooperative']"
"Watauga, NC",2,"['Blue Cross and Blue Shield of NC', 'UnitedHealthcare of North Carolina, Inc']"
"Haskell, KS",3,"['BlueCross BlueShield Kansas Solutions, Inc.', 'Blue Cross and Blue Shield of Kansas, Inc.', 'UnitedHealthcare of the Midwest, Inc.']"
"Roosevelt, NM",4,"['Molina Health Care of New Mexico, Inc.', 'Presbyterian Health Plan, Inc.', 'CHRISTUS Health Plan', 'New Mexico Health Connections']"
"Fall River, SD",2,"['Sanford Health Plan', 'Avera Health Plans, Inc.']"
"Webster, MO",3,"['Healthy Alliance Life Co(Anthem BCBS)', 'Coventry Health and Life', 'All Savers Insurance Company']"
"Claiborne, MS",2,"['UnitedHealthcare of Mississippi, Inc.', 'Ambetter of Magnolia Inc.']"
"Cherokee, OK",2,"['Blue Cross Blue Shield of Oklahoma', 'UnitedHealthcare of Oklahoma, Inc.']"
"New Madrid, MO",3,"['All Savers Insurance Company', 'Coventry Health & Life Insurance Co.', 'Healthy Alliance Life Co(Anthem BCBS)']"
"Benton, AR",5,"['USAble Mutual Insurance Company', 'QCA Health Plan, Inc.', 'Celtic Insurance Company', 'QualChoice Life & Health Insurance Company, Inc.', 'UnitedHealthcare of Arkansas, Inc.']"
"Dane, WI",4,"['Unity Health Plans Insurance Corporation', 'Dean Health Plan', 'Physicians Plus Insurance Corporation', 'Group Health Cooperative- SCW']"
"Atchison, MO",3,"['All Savers Insurance Company', 'Blue Cross and Blue Shield of Kansas City', 'Coventry Health and Life']"
"Orange, IN",5,"['Indiana University Health Plans, Inc.', 'All Savers Insurance Company', 'Anthem Ins Companies Inc(Anthem BCBS)', 'CareSource Indiana, Inc.', 'MDwise Marketplace, Inc.']"
"Orangeburg, SC",3,"['Blue Cross and Blue Shield of South Carolina', 'Aetna Health Inc. (a PA corp.)', 'BlueChoice HealthPlan of South Carolina, Inc.']"
"Palm Beach, FL",7,"['Molina Healthcare of Florida, Inc', 'Blue Cross and Blue Shield of Florida', 'UnitedHealthcare of Florida, Inc.', 'Health Options, Inc.', 'Coventry Health Care of Florida, Inc.', 'Humana Medical Plan, Inc.', 'Celtic Insurance Company']"
"Lee, SC",2,"['Blue Cross and Blue Shield of South Carolina', 'BlueChoice HealthPlan of South Carolina, Inc.']"
"Karnes, TX",2,"['Blue Cross Blue Shield of Texas', 'CHRISTUS Health Plan']"
"Stone, MO",3,"['All Savers Insurance Company', 'Healthy Alliance Life Co(Anthem BCBS)', 'Coventry Health and Life']"
"Barrow, GA",8,"['Cigna Health and Life Insurance Company', 'Ambetter of Peach State Inc.', 'Humana Employers Health Plan of Georgia, Inc.', 'UnitedHealthcare of Georgia, Inc.', 'Aetna Health Inc. (a GA corp.)', 'Kaiser Foundation Health Plan of Georgia', 'Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'Alliant Health Plans']"
"Esmeralda, NV",2,"['Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield', 'HMO Colorado, Inc., dba HMO Nevada']"
"Bedford city, VA",5,"['Piedmont Community HealthCare, Inc.', 'HealthKeepers, Inc.', 'Optima Health Plan', 'Aetna Life Insurance Company', 'Piedmont Community HealthCare HMO, Inc.']"
"Cape May, NJ",5,"['AmeriHealth Ins Company of New Jersey', 'Horizon Healthcare Services, Inc.', 'AmeriHealth HMO, Inc.', 'Oxford Health Plans (NJ), Inc.', 'Freelancers CO-OP of New Jersey, Inc.']"
"Bailey, TX",2,"['Blue Cross Blue Shield of Texas', 'SHA, LLC DBA FirstCare Health Plans']"
"Scott, KS",3,"['BlueCross BlueShield Kansas Solutions, Inc.', 'UnitedHealthcare of the Midwest, Inc.', 'Blue Cross and Blue Shield of Kansas, Inc.']"
"Ravalli, MT",3,"['Blue Cross and Blue Shield of Montana', 'Montana Health Cooperative', 'PacificSource Health Plans']"
"Montour, PA",6,"['Geisinger Health Plan', 'Keystone Health Plan Central', 'Highmark Health Insurance Company', 'Geisinger Quality Options', 'Capital Advantage Assurance Company', 'Aetna Health Inc. (a PA corp.)']"
"Taylor, IA",2,"['Medica Insurance Company', 'Aetna Health Inc. (a IA corp.)']"
"Stone, MS",2,"['Ambetter of Magnolia Inc.', 'UnitedHealthcare of Mississippi, Inc.']"
"Middlesex, NJ",6,"['AmeriHealth HMO, Inc.', 'Horizon Healthcare Services, Inc.', 'Oxford Health Plans (NJ), Inc.', 'Oscar Insurance Corporation of New Jersey', 'Freelancers CO-OP of New Jersey, Inc.', 'AmeriHealth Ins Company of New Jersey']"
"Haines, AK",2,"['Premera Blue Cross Blue Shield of Alaska', 'Moda Health Plan, Inc.']"
"Pierce, ND",3,"['Medica Health Plans', 'Blue Cross Blue Shield of North Dakota', 'Sanford Health Plan']"
"Camden, NC",1,['Blue Cross and Blue Shield of NC']
"Lorain, OH",11,"['MOLINA HEALTHCARE OF OHIO', 'Aetna Life Insurance Company', 'Summa Insurance Company, Inc.', 'HealthSpan Integrated Care', 'CareSource', 'Community Insurance Company(Anthem BCBS)', 'Paramount Insurance Company', 'Medical Health Insuring Corp. of Ohio', 'UnitedHealthcare of Ohio, Inc.', 'Buckeye Community Health Plan', 'All Savers Insurance Company']"
"Lucas, IA",3,"['Aetna Health Inc. (a IA corp.)', 'UnitedHealthcare of the Midlands, Inc.', 'Medica Insurance Company']"
"Morris, KS",3,"['UnitedHealthcare of the Midwest, Inc.', 'Blue Cross and Blue Shield of Kansas, Inc.', 'BlueCross BlueShield Kansas Solutions, Inc.']"
"Baldwin, AL",2,"['Blue Cross and Blue Shield of Alabama', 'UnitedHealthcare of Alabama, Inc.']"
"Camden, NJ",5,"['Freelancers CO-OP of New Jersey, Inc.', 'Oxford Health Plans (NJ), Inc.', 'Horizon Healthcare Services, Inc.', 'AmeriHealth Ins Company of New Jersey', 'AmeriHealth HMO, Inc.']"
"Foard, TX",1,['Blue Cross Blue Shield of Texas']
"Marshall, SD",2,"['Avera Health Plans, Inc.', 'Sanford Health Plan']"
"McCurtain, OK",2,"['Blue Cross Blue Shield of Oklahoma', 'UnitedHealthcare of Oklahoma, Inc.']"
"King, TX",2,"['Blue Cross Blue Shield of Texas', 'SHA, LLC DBA FirstCare Health Plans']"
"Northampton, VA",2,"['Optima Health Plan', 'HealthKeepers, Inc.']"
"Avery, NC",3,"['UnitedHealthcare of North Carolina, Inc', 'Blue Cross and Blue Shield of NC', 'Aetna Health Inc. (a PA corp.)']"
"Burke, GA",4,"['Aetna Health Inc. (a GA corp.)', 'UnitedHealthcare of Georgia, Inc.', 'Humana Employers Health Plan of Georgia, Inc.', 'Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.']"
"Monmouth, NJ",6,"['Oxford Health Plans (NJ), Inc.', 'Oscar Insurance Corporation of New Jersey', 'AmeriHealth Ins Company of New Jersey', 'Horizon Healthcare Services, Inc.', 'AmeriHealth HMO, Inc.', 'Freelancers CO-OP of New Jersey, Inc.']"
"Smith, KS",3,"['UnitedHealthcare of the Midwest, Inc.', 'BlueCross BlueShield Kansas Solutions, Inc.', 'Blue Cross and Blue Shield of Kansas, Inc.']"
"Pearl River, MS",2,"['UnitedHealthcare of Mississippi, Inc.', 'Humana Insurance Company']"
"Nolan, TX",2,"['Blue Cross Blue Shield of Texas', 'SHA, LLC DBA FirstCare Health Plans']"
"Carroll, GA",5,"['Humana Employers Health Plan of Georgia, Inc.', 'Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'Kaiser Foundation Health Plan of Georgia', 'Alliant Health Plans', 'UnitedHealthcare of Georgia, Inc.']"
"Greene, TN",3,"['BlueCross BlueShield of Tennessee', 'Cigna Health and Life Insurance Company', 'UnitedHealthcare Insurance Company']"
"Wood, TX",1,['Blue Cross Blue Shield of Texas']
"Piatt, IL",3,"['Health Alliance Medical Plans, Inc.', 'Blue Cross Blue Shield of Illinois', 'Coventry Health Care of Illinois, Inc.']"
"Jackson, OH",5,"['Aetna Life Insurance Company', 'Community Insurance Company(Anthem BCBS)', 'All Savers Insurance Company', 'UnitedHealthcare of Ohio, Inc.', 'Medical Health Insuring Corp. of Ohio']"
"Jackson, OK",2,"['UnitedHealthcare of Oklahoma, Inc.', 'Blue Cross Blue Shield of Oklahoma']"
"Grant, KS",3,"['BlueCross BlueShield Kansas Solutions, Inc.', 'Blue Cross and Blue Shield of Kansas, Inc.', 'UnitedHealthcare of the Midwest, Inc.']"
"Quitman, GA",2,"['UnitedHealthcare of Georgia, Inc.', 'Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.']"
"Garfield, OK",2,"['Blue Cross Blue Shield of Oklahoma', 'UnitedHealthcare of Oklahoma, Inc.']"
"Waukesha, WI",7,"['Molina Healthcare of Wisconsin, Inc.', 'All Savers Insurance Company', 'Common Ground Healthcare Cooperative', 'WPS Health Plan, Inc.', 'Compcare Health Serv Ins Co(Anthem BCBS)', 'Dean Health Plan', 'Network Health Plan']"
"Cheatham, TN",4,"['Humana Insurance Company', 'Cigna Health and Life Insurance Company', 'BlueCross BlueShield of Tennessee', 'UnitedHealthcare Insurance Company']"
"Wasatch, UT",2,"['University of Utah Health Insurance Plans', 'SelectHealth']"
"Marshall, MS",3,"['UnitedHealthcare of Mississippi, Inc.', 'Humana Insurance Company', 'Ambetter of Magnolia Inc.']"
"Ionia, MI",6,"['Blue Care Network of Michigan', 'Priority Health', 'McLaren Health Plan Community', 'Blue Cross Blue Shield of Michigan Mutual Insurance Company', 'Physicians Health Plan', 'Priority Health Insurance Company (PHIC)']"
"Gordon, GA",4,"['Cigna Health and Life Insurance Company', 'Alliant Health Plans', 'Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'UnitedHealthcare of Georgia, Inc.']"
"Indiana, PA",4,"['UnitedHealthcare of Pennsylvania, Inc.', 'UPMC Health Options, Inc.', 'Aetna Health Inc. (a PA corp.)', 'Highmark Health Insurance Company']"
"Rockbridge, VA",2,"['HealthKeepers, Inc.', 'Optima Health Plan']"
"Campbell, WY",1,['Blue Cross Blue Shield of Wyoming']
"Red River, TX",2,"['CHRISTUS Health Plan', 'Blue Cross Blue Shield of Texas']"
"Runnels, TX",4,"['Scott and White Health Plan', 'Insurance Company of Scott & White', 'SHA, LLC DBA FirstCare Health Plans', 'Blue Cross Blue Shield of Texas']"
"Kent, TX",2,"['Blue Cross Blue Shield of Texas', 'SHA, LLC DBA FirstCare Health Plans']"
"Hillsborough, NH",4,"['Harvard Pilgrim Health Care of NE', 'Minuteman Health, Inc', 'Matthew Thornton Hlth Plan(Anthem BCBS)', 'Celtic Insurance Company']"
"Kendall, IL",4,"['Blue Cross Blue Shield of Illinois', 'UnitedHealthcare of the Midwest, Inc.', 'Health Alliance Medical Plans, Inc.', 'Coventry Health Care of Illinois, Inc.']"
