i,s,c,id
Blue Cross and Blue Shield of Nebraska,NE,Thayer,"Thayer, NE"
Coventry Health Care of Nebraska Inc.,NE,Thayer,"Thayer, NE"
CoOportunity Health,NE,Thayer,"Thayer, NE"
Coventry Health Care of Nebraska Inc.,NE,Thomas,"Thomas, NE"
Blue Cross and Blue Shield of Nebraska,NE,Thomas,"Thomas, NE"
CoOportunity Health,NE,Thomas,"Thomas, NE"
Blue Cross and Blue Shield of Nebraska,NE,Thurston,"Thurston, NE"
CoOportunity Health,NE,Thurston,"Thurston, NE"
CoOportunity Health,NE,Valley,"Valley, NE"
Coventry Health Care of Nebraska Inc.,NE,Valley,"Valley, NE"
Blue Cross and Blue Shield of Nebraska,NE,Valley,"Valley, NE"
Blue Cross and Blue Shield of Nebraska,NE,Washington,"Washington, NE"
Coventry Health Care of Nebraska Inc.,NE,Washington,"Washington, NE"
CoOportunity Health,NE,Washington,"Washington, NE"
Blue Cross and Blue Shield of Nebraska,NE,Wayne,"Wayne, NE"
Coventry Health Care of Nebraska Inc.,NE,Wayne,"Wayne, NE"
CoOportunity Health,NE,Wayne,"Wayne, NE"
CoOportunity Health,NE,Webster,"Webster, NE"
Blue Cross and Blue Shield of Nebraska,NE,Webster,"Webster, NE"
Coventry Health Care of Nebraska Inc.,NE,Webster,"Webster, NE"
CoOportunity Health,NE,Wheeler,"Wheeler, NE"
Blue Cross and Blue Shield of Nebraska,NE,Wheeler,"Wheeler, NE"
Coventry Health Care of Nebraska Inc.,NE,Wheeler,"Wheeler, NE"
Blue Cross and Blue Shield of Nebraska,NE,York,"York, NE"
CoOportunity Health,NE,York,"York, NE"
Coventry Health Care of Nebraska Inc.,NE,York,"York, NE"
Anthem Blue Cross and Blue Shield,NH,Belknap,"Belknap, NH"
Anthem Blue Cross and Blue Shield,NH,Carroll,"Carroll, NH"
Anthem Blue Cross and Blue Shield,NH,Cheshire,"Cheshire, NH"
Anthem Blue Cross and Blue Shield,NH,Coos,"Coos, NH"
Anthem Blue Cross and Blue Shield,NH,Grafton,"Grafton, NH"
Anthem Blue Cross and Blue Shield,NH,Hillsborough,"Hillsborough, NH"
Anthem Blue Cross and Blue Shield,NH,Merrimack,"Merrimack, NH"
Anthem Blue Cross and Blue Shield,NH,Rockingham,"Rockingham, NH"
Anthem Blue Cross and Blue Shield,NH,Strafford,"Strafford, NH"
Anthem Blue Cross and Blue Shield,NH,Sullivan,"Sullivan, NH"
AmeriHealth New Jersey,NJ,Atlantic,"Atlantic, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Atlantic,"Atlantic, NJ"
Health Republic Insurance of New Jersey,NJ,Atlantic,"Atlantic, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Bergen,"Bergen, NJ"
AmeriHealth New Jersey,NJ,Bergen,"Bergen, NJ"
Health Republic Insurance of New Jersey,NJ,Bergen,"Bergen, NJ"
AmeriHealth New Jersey,NJ,Burlington,"Burlington, NJ"
Health Republic Insurance of New Jersey,NJ,Burlington,"Burlington, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Burlington,"Burlington, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Camden,"Camden, NJ"
AmeriHealth New Jersey,NJ,Camden,"Camden, NJ"
Health Republic Insurance of New Jersey,NJ,Camden,"Camden, NJ"
AmeriHealth New Jersey,NJ,Cape May,"Cape May, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Cape May,"Cape May, NJ"
Health Republic Insurance of New Jersey,NJ,Cape May,"Cape May, NJ"
AmeriHealth New Jersey,NJ,Cumberland,"Cumberland, NJ"
Health Republic Insurance of New Jersey,NJ,Cumberland,"Cumberland, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Cumberland,"Cumberland, NJ"
Health Republic Insurance of New Jersey,NJ,Essex,"Essex, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Essex,"Essex, NJ"
AmeriHealth New Jersey,NJ,Essex,"Essex, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Gloucester,"Gloucester, NJ"
Health Republic Insurance of New Jersey,NJ,Gloucester,"Gloucester, NJ"
AmeriHealth New Jersey,NJ,Gloucester,"Gloucester, NJ"
Health Republic Insurance of New Jersey,NJ,Hudson,"Hudson, NJ"
AmeriHealth New Jersey,NJ,Hudson,"Hudson, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Hudson,"Hudson, NJ"
AmeriHealth New Jersey,NJ,Hunterdon,"Hunterdon, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Hunterdon,"Hunterdon, NJ"
Health Republic Insurance of New Jersey,NJ,Hunterdon,"Hunterdon, NJ"
AmeriHealth New Jersey,NJ,Mercer,"Mercer, NJ"
Health Republic Insurance of New Jersey,NJ,Mercer,"Mercer, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Mercer,"Mercer, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Middlesex,"Middlesex, NJ"
AmeriHealth New Jersey,NJ,Middlesex,"Middlesex, NJ"
Health Republic Insurance of New Jersey,NJ,Middlesex,"Middlesex, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Monmouth,"Monmouth, NJ"
Health Republic Insurance of New Jersey,NJ,Monmouth,"Monmouth, NJ"
AmeriHealth New Jersey,NJ,Monmouth,"Monmouth, NJ"
Health Republic Insurance of New Jersey,NJ,Morris,"Morris, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Morris,"Morris, NJ"
AmeriHealth New Jersey,NJ,Morris,"Morris, NJ"
AmeriHealth New Jersey,NJ,Ocean,"Ocean, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Ocean,"Ocean, NJ"
Health Republic Insurance of New Jersey,NJ,Ocean,"Ocean, NJ"
Health Republic Insurance of New Jersey,NJ,Passaic,"Passaic, NJ"
AmeriHealth New Jersey,NJ,Passaic,"Passaic, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Passaic,"Passaic, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Salem,"Salem, NJ"
Health Republic Insurance of New Jersey,NJ,Salem,"Salem, NJ"
AmeriHealth New Jersey,NJ,Salem,"Salem, NJ"
AmeriHealth New Jersey,NJ,Somerset,"Somerset, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Somerset,"Somerset, NJ"
Health Republic Insurance of New Jersey,NJ,Somerset,"Somerset, NJ"
Health Republic Insurance of New Jersey,NJ,Sussex,"Sussex, NJ"
AmeriHealth New Jersey,NJ,Sussex,"Sussex, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Sussex,"Sussex, NJ"
Health Republic Insurance of New Jersey,NJ,Union,"Union, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Union,"Union, NJ"
AmeriHealth New Jersey,NJ,Union,"Union, NJ"
Health Republic Insurance of New Jersey,NJ,Warren,"Warren, NJ"
Horizon Blue Cross Blue Shield of New Jersey,NJ,Warren,"Warren, NJ"
AmeriHealth New Jersey,NJ,Warren,"Warren, NJ"
New Mexico Health Connections,NM,Bernalillo,"Bernalillo, NM"
Presbyterian Health Plan,NM,Bernalillo,"Bernalillo, NM"
Blue Cross Blue Shield of New Mexico,NM,Bernalillo,"Bernalillo, NM"
"Molina Health Care of New Mexico, Inc.",NM,Bernalillo,"Bernalillo, NM"
Blue Cross Blue Shield of New Mexico,NM,Catron,"Catron, NM"
Presbyterian Health Plan,NM,Catron,"Catron, NM"
"Molina Health Care of New Mexico, Inc.",NM,Catron,"Catron, NM"
New Mexico Health Connections,NM,Catron,"Catron, NM"
Blue Cross Blue Shield of New Mexico,NM,Chaves,"Chaves, NM"
New Mexico Health Connections,NM,Chaves,"Chaves, NM"
Presbyterian Health Plan,NM,Chaves,"Chaves, NM"
"Molina Health Care of New Mexico, Inc.",NM,Chaves,"Chaves, NM"
Blue Cross Blue Shield of New Mexico,NM,Cibola,"Cibola, NM"
"Molina Health Care of New Mexico, Inc.",NM,Cibola,"Cibola, NM"
Presbyterian Health Plan,NM,Cibola,"Cibola, NM"
New Mexico Health Connections,NM,Cibola,"Cibola, NM"
New Mexico Health Connections,NM,Colfax,"Colfax, NM"
"Molina Health Care of New Mexico, Inc.",NM,Colfax,"Colfax, NM"
Blue Cross Blue Shield of New Mexico,NM,Colfax,"Colfax, NM"
Presbyterian Health Plan,NM,Colfax,"Colfax, NM"
Presbyterian Health Plan,NM,Curry,"Curry, NM"
"Molina Health Care of New Mexico, Inc.",NM,Curry,"Curry, NM"
New Mexico Health Connections,NM,Curry,"Curry, NM"
Blue Cross Blue Shield of New Mexico,NM,Curry,"Curry, NM"
New Mexico Health Connections,NM,De Baca,"De Baca, NM"
"Molina Health Care of New Mexico, Inc.",NM,De Baca,"De Baca, NM"
Presbyterian Health Plan,NM,De Baca,"De Baca, NM"
Blue Cross Blue Shield of New Mexico,NM,De Baca,"De Baca, NM"
Blue Cross Blue Shield of New Mexico,NM,Dona Ana,"Dona Ana, NM"
"Molina Health Care of New Mexico, Inc.",NM,Dona Ana,"Dona Ana, NM"
Presbyterian Health Plan,NM,Dona Ana,"Dona Ana, NM"
New Mexico Health Connections,NM,Dona Ana,"Dona Ana, NM"
Blue Cross Blue Shield of New Mexico,NM,Eddy,"Eddy, NM"
New Mexico Health Connections,NM,Eddy,"Eddy, NM"
Presbyterian Health Plan,NM,Eddy,"Eddy, NM"
"Molina Health Care of New Mexico, Inc.",NM,Eddy,"Eddy, NM"
New Mexico Health Connections,NM,Grant,"Grant, NM"
Presbyterian Health Plan,NM,Grant,"Grant, NM"
Blue Cross Blue Shield of New Mexico,NM,Grant,"Grant, NM"
"Molina Health Care of New Mexico, Inc.",NM,Grant,"Grant, NM"
Presbyterian Health Plan,NM,Guadalupe,"Guadalupe, NM"
Blue Cross Blue Shield of New Mexico,NM,Guadalupe,"Guadalupe, NM"
New Mexico Health Connections,NM,Guadalupe,"Guadalupe, NM"
"Molina Health Care of New Mexico, Inc.",NM,Guadalupe,"Guadalupe, NM"
New Mexico Health Connections,NM,Harding,"Harding, NM"
Presbyterian Health Plan,NM,Harding,"Harding, NM"
Blue Cross Blue Shield of New Mexico,NM,Harding,"Harding, NM"
"Molina Health Care of New Mexico, Inc.",NM,Harding,"Harding, NM"
Blue Cross Blue Shield of New Mexico,NM,Hidalgo,"Hidalgo, NM"
New Mexico Health Connections,NM,Hidalgo,"Hidalgo, NM"
"Molina Health Care of New Mexico, Inc.",NM,Hidalgo,"Hidalgo, NM"
Presbyterian Health Plan,NM,Hidalgo,"Hidalgo, NM"
New Mexico Health Connections,NM,Lea,"Lea, NM"
Blue Cross Blue Shield of New Mexico,NM,Lea,"Lea, NM"
"Molina Health Care of New Mexico, Inc.",NM,Lea,"Lea, NM"
Presbyterian Health Plan,NM,Lea,"Lea, NM"
New Mexico Health Connections,NM,Lincoln,"Lincoln, NM"
Blue Cross Blue Shield of New Mexico,NM,Lincoln,"Lincoln, NM"
"Molina Health Care of New Mexico, Inc.",NM,Lincoln,"Lincoln, NM"
Presbyterian Health Plan,NM,Lincoln,"Lincoln, NM"
Blue Cross Blue Shield of New Mexico,NM,Los Alamos,"Los Alamos, NM"
Presbyterian Health Plan,NM,Los Alamos,"Los Alamos, NM"
"Molina Health Care of New Mexico, Inc.",NM,Los Alamos,"Los Alamos, NM"
New Mexico Health Connections,NM,Los Alamos,"Los Alamos, NM"
"Molina Health Care of New Mexico, Inc.",NM,Luna,"Luna, NM"
Presbyterian Health Plan,NM,Luna,"Luna, NM"
Blue Cross Blue Shield of New Mexico,NM,Luna,"Luna, NM"
New Mexico Health Connections,NM,Luna,"Luna, NM"
Blue Cross Blue Shield of New Mexico,NM,McKinley,"McKinley, NM"
Presbyterian Health Plan,NM,McKinley,"McKinley, NM"
New Mexico Health Connections,NM,McKinley,"McKinley, NM"
"Molina Health Care of New Mexico, Inc.",NM,McKinley,"McKinley, NM"
Presbyterian Health Plan,NM,Mora,"Mora, NM"
"Molina Health Care of New Mexico, Inc.",NM,Mora,"Mora, NM"
Blue Cross Blue Shield of New Mexico,NM,Mora,"Mora, NM"
New Mexico Health Connections,NM,Mora,"Mora, NM"
"Molina Health Care of New Mexico, Inc.",NM,Otero,"Otero, NM"
Presbyterian Health Plan,NM,Otero,"Otero, NM"
Blue Cross Blue Shield of New Mexico,NM,Otero,"Otero, NM"
New Mexico Health Connections,NM,Otero,"Otero, NM"
New Mexico Health Connections,NM,Quay,"Quay, NM"
"Molina Health Care of New Mexico, Inc.",NM,Quay,"Quay, NM"
Presbyterian Health Plan,NM,Quay,"Quay, NM"
Blue Cross Blue Shield of New Mexico,NM,Quay,"Quay, NM"
New Mexico Health Connections,NM,Rio Arriba,"Rio Arriba, NM"
Presbyterian Health Plan,NM,Rio Arriba,"Rio Arriba, NM"
"Molina Health Care of New Mexico, Inc.",NM,Rio Arriba,"Rio Arriba, NM"
Blue Cross Blue Shield of New Mexico,NM,Rio Arriba,"Rio Arriba, NM"
Presbyterian Health Plan,NM,Roosevelt,"Roosevelt, NM"
"Molina Health Care of New Mexico, Inc.",NM,Roosevelt,"Roosevelt, NM"
Blue Cross Blue Shield of New Mexico,NM,Roosevelt,"Roosevelt, NM"
New Mexico Health Connections,NM,Roosevelt,"Roosevelt, NM"
New Mexico Health Connections,NM,San Juan,"San Juan, NM"
Presbyterian Health Plan,NM,San Juan,"San Juan, NM"
Blue Cross Blue Shield of New Mexico,NM,San Juan,"San Juan, NM"
"Molina Health Care of New Mexico, Inc.",NM,San Juan,"San Juan, NM"
Presbyterian Health Plan,NM,San Miguel,"San Miguel, NM"
"Molina Health Care of New Mexico, Inc.",NM,San Miguel,"San Miguel, NM"
New Mexico Health Connections,NM,San Miguel,"San Miguel, NM"
Blue Cross Blue Shield of New Mexico,NM,San Miguel,"San Miguel, NM"
Presbyterian Health Plan,NM,Sandoval,"Sandoval, NM"
"Molina Health Care of New Mexico, Inc.",NM,Sandoval,"Sandoval, NM"
New Mexico Health Connections,NM,Sandoval,"Sandoval, NM"
Blue Cross Blue Shield of New Mexico,NM,Sandoval,"Sandoval, NM"
Blue Cross Blue Shield of New Mexico,NM,Santa Fe,"Santa Fe, NM"
"Molina Health Care of New Mexico, Inc.",NM,Santa Fe,"Santa Fe, NM"
Presbyterian Health Plan,NM,Santa Fe,"Santa Fe, NM"
New Mexico Health Connections,NM,Santa Fe,"Santa Fe, NM"
New Mexico Health Connections,NM,Sierra,"Sierra, NM"
Presbyterian Health Plan,NM,Sierra,"Sierra, NM"
Blue Cross Blue Shield of New Mexico,NM,Sierra,"Sierra, NM"
"Molina Health Care of New Mexico, Inc.",NM,Sierra,"Sierra, NM"
Presbyterian Health Plan,NM,Socorro,"Socorro, NM"
"Molina Health Care of New Mexico, Inc.",NM,Socorro,"Socorro, NM"
Blue Cross Blue Shield of New Mexico,NM,Socorro,"Socorro, NM"
New Mexico Health Connections,NM,Socorro,"Socorro, NM"
Presbyterian Health Plan,NM,Taos,"Taos, NM"
Blue Cross Blue Shield of New Mexico,NM,Taos,"Taos, NM"
"Molina Health Care of New Mexico, Inc.",NM,Taos,"Taos, NM"
New Mexico Health Connections,NM,Taos,"Taos, NM"
New Mexico Health Connections,NM,Torrance,"Torrance, NM"
Blue Cross Blue Shield of New Mexico,NM,Torrance,"Torrance, NM"
Presbyterian Health Plan,NM,Torrance,"Torrance, NM"
"Molina Health Care of New Mexico, Inc.",NM,Torrance,"Torrance, NM"
"Molina Health Care of New Mexico, Inc.",NM,Union,"Union, NM"
Presbyterian Health Plan,NM,Union,"Union, NM"
Blue Cross Blue Shield of New Mexico,NM,Union,"Union, NM"
New Mexico Health Connections,NM,Union,"Union, NM"
Presbyterian Health Plan,NM,Valencia,"Valencia, NM"
Blue Cross Blue Shield of New Mexico,NM,Valencia,"Valencia, NM"
"Molina Health Care of New Mexico, Inc.",NM,Valencia,"Valencia, NM"
New Mexico Health Connections,NM,Valencia,"Valencia, NM"
HealthSpan,OH,Adams,"Adams, OH"
Anthem Blue Cross and Blue Shield,OH,Adams,"Adams, OH"
MedMutual,OH,Adams,"Adams, OH"
Paramount Insurance Company,OH,Allen,"Allen, OH"
MedMutual,OH,Allen,"Allen, OH"
Anthem Blue Cross and Blue Shield,OH,Allen,"Allen, OH"
HealthSpan,OH,Allen,"Allen, OH"
SummaCare Inc,OH,Ashland,"Ashland, OH"
Anthem Blue Cross and Blue Shield,OH,Ashland,"Ashland, OH"
Paramount Insurance Company,OH,Ashland,"Ashland, OH"
MedMutual,OH,Ashland,"Ashland, OH"
Anthem Blue Cross and Blue Shield,OH,Ashtabula,"Ashtabula, OH"
MOLINA HEALTHCARE OF OHIO,OH,Ashtabula,"Ashtabula, OH"
MedMutual,OH,Ashtabula,"Ashtabula, OH"
SummaCare Inc,OH,Ashtabula,"Ashtabula, OH"
MedMutual,OH,Athens,"Athens, OH"
Anthem Blue Cross and Blue Shield,OH,Athens,"Athens, OH"
MOLINA HEALTHCARE OF OHIO,OH,Athens,"Athens, OH"
Coventry Health and Life,OH,Athens,"Athens, OH"
HealthSpan,OH,Auglaize,"Auglaize, OH"
Anthem Blue Cross and Blue Shield,OH,Auglaize,"Auglaize, OH"
MedMutual,OH,Auglaize,"Auglaize, OH"
Anthem Blue Cross and Blue Shield,OH,Belmont,"Belmont, OH"
MedMutual,OH,Belmont,"Belmont, OH"
Coventry Health and Life,OH,Belmont,"Belmont, OH"
CareSource,OH,Brown,"Brown, OH"
HealthSpan,OH,Brown,"Brown, OH"
MedMutual,OH,Brown,"Brown, OH"
Anthem Blue Cross and Blue Shield,OH,Brown,"Brown, OH"
HealthSpan,OH,Butler,"Butler, OH"
"Humana Health Plan of Ohio, Inc.",OH,Butler,"Butler, OH"
MedMutual,OH,Butler,"Butler, OH"
CareSource,OH,Butler,"Butler, OH"
MOLINA HEALTHCARE OF OHIO,OH,Butler,"Butler, OH"
Anthem Blue Cross and Blue Shield,OH,Butler,"Butler, OH"
SummaCare Inc,OH,Carroll,"Carroll, OH"
AultCare Insurance Company,OH,Carroll,"Carroll, OH"
Anthem Blue Cross and Blue Shield,OH,Carroll,"Carroll, OH"
MedMutual,OH,Carroll,"Carroll, OH"
MedMutual,OH,Champaign,"Champaign, OH"
HealthSpan,OH,Champaign,"Champaign, OH"
Anthem Blue Cross and Blue Shield,OH,Champaign,"Champaign, OH"
Anthem Blue Cross and Blue Shield,OH,Clark,"Clark, OH"
MedMutual,OH,Clark,"Clark, OH"
MOLINA HEALTHCARE OF OHIO,OH,Clark,"Clark, OH"
CareSource,OH,Clark,"Clark, OH"
HealthSpan,OH,Clark,"Clark, OH"
MedMutual,OH,Clermont,"Clermont, OH"
Anthem Blue Cross and Blue Shield,OH,Clermont,"Clermont, OH"
MOLINA HEALTHCARE OF OHIO,OH,Clermont,"Clermont, OH"
HealthSpan,OH,Clermont,"Clermont, OH"
CareSource,OH,Clermont,"Clermont, OH"
HealthSpan,OH,Clinton,"Clinton, OH"
MedMutual,OH,Clinton,"Clinton, OH"
Anthem Blue Cross and Blue Shield,OH,Clinton,"Clinton, OH"
Coventry Health and Life,OH,Columbiana,"Columbiana, OH"
MedMutual,OH,Columbiana,"Columbiana, OH"
Anthem Blue Cross and Blue Shield,OH,Columbiana,"Columbiana, OH"
MedMutual,OH,Coshocton,"Coshocton, OH"
Anthem Blue Cross and Blue Shield,OH,Coshocton,"Coshocton, OH"
MedMutual,OH,Crawford,"Crawford, OH"
Anthem Blue Cross and Blue Shield,OH,Crawford,"Crawford, OH"
Paramount Insurance Company,OH,Crawford,"Crawford, OH"
SummaCare Inc,OH,Cuyahoga,"Cuyahoga, OH"
MedMutual,OH,Cuyahoga,"Cuyahoga, OH"
HealthSpan,OH,Cuyahoga,"Cuyahoga, OH"
Kaiser Permanente,OH,Cuyahoga,"Cuyahoga, OH"
MOLINA HEALTHCARE OF OHIO,OH,Cuyahoga,"Cuyahoga, OH"
CareSource,OH,Cuyahoga,"Cuyahoga, OH"
Anthem Blue Cross and Blue Shield,OH,Cuyahoga,"Cuyahoga, OH"
HealthSpan,OH,Darke,"Darke, OH"
Anthem Blue Cross and Blue Shield,OH,Darke,"Darke, OH"
MedMutual,OH,Darke,"Darke, OH"
HealthSpan,OH,Defiance,"Defiance, OH"
MedMutual,OH,Defiance,"Defiance, OH"
Paramount Insurance Company,OH,Defiance,"Defiance, OH"
Anthem Blue Cross and Blue Shield,OH,Defiance,"Defiance, OH"
Paramount Insurance Company,OH,Delaware,"Delaware, OH"
Anthem Blue Cross and Blue Shield,OH,Delaware,"Delaware, OH"
MedMutual,OH,Delaware,"Delaware, OH"
CareSource,OH,Delaware,"Delaware, OH"
Anthem Blue Cross and Blue Shield,OH,Erie,"Erie, OH"
MedMutual,OH,Erie,"Erie, OH"
Paramount Insurance Company,OH,Erie,"Erie, OH"
MedMutual,OH,Fairfield,"Fairfield, OH"
CareSource,OH,Fairfield,"Fairfield, OH"
Anthem Blue Cross and Blue Shield,OH,Fairfield,"Fairfield, OH"
MOLINA HEALTHCARE OF OHIO,OH,Fairfield,"Fairfield, OH"
MedMutual,OH,Fayette,"Fayette, OH"
Anthem Blue Cross and Blue Shield,OH,Fayette,"Fayette, OH"
Anthem Blue Cross and Blue Shield,OH,Franklin,"Franklin, OH"
MOLINA HEALTHCARE OF OHIO,OH,Franklin,"Franklin, OH"
MedMutual,OH,Franklin,"Franklin, OH"
CareSource,OH,Franklin,"Franklin, OH"
Anthem Blue Cross and Blue Shield,OH,Fulton,"Fulton, OH"
CareSource,OH,Fulton,"Fulton, OH"
Paramount Insurance Company,OH,Fulton,"Fulton, OH"
HealthSpan,OH,Fulton,"Fulton, OH"
MedMutual,OH,Fulton,"Fulton, OH"
Coventry Health and Life,OH,Gallia,"Gallia, OH"
Anthem Blue Cross and Blue Shield,OH,Gallia,"Gallia, OH"
MedMutual,OH,Gallia,"Gallia, OH"
MedMutual,OH,Geauga,"Geauga, OH"
CareSource,OH,Geauga,"Geauga, OH"
SummaCare Inc,OH,Geauga,"Geauga, OH"
Anthem Blue Cross and Blue Shield,OH,Geauga,"Geauga, OH"
Kaiser Permanente,OH,Geauga,"Geauga, OH"
MedMutual,OH,Greene,"Greene, OH"
CareSource,OH,Greene,"Greene, OH"
Anthem Blue Cross and Blue Shield,OH,Greene,"Greene, OH"
HealthSpan,OH,Greene,"Greene, OH"
MedMutual,OH,Guernsey,"Guernsey, OH"
Anthem Blue Cross and Blue Shield,OH,Guernsey,"Guernsey, OH"
Anthem Blue Cross and Blue Shield,OH,Hamilton,"Hamilton, OH"
MedMutual,OH,Hamilton,"Hamilton, OH"
HealthSpan,OH,Hamilton,"Hamilton, OH"
Ambetter from Buckeye Community Health Plan,OH,Hamilton,"Hamilton, OH"
MOLINA HEALTHCARE OF OHIO,OH,Hamilton,"Hamilton, OH"
CareSource,OH,Hamilton,"Hamilton, OH"
"Humana Health Plan of Ohio, Inc.",OH,Hamilton,"Hamilton, OH"
Anthem Blue Cross and Blue Shield,OH,Hancock,"Hancock, OH"
MedMutual,OH,Hancock,"Hancock, OH"
HealthSpan,OH,Hancock,"Hancock, OH"
Paramount Insurance Company,OH,Hancock,"Hancock, OH"
Anthem Blue Cross and Blue Shield,OH,Hardin,"Hardin, OH"
Paramount Insurance Company,OH,Hardin,"Hardin, OH"
MedMutual,OH,Hardin,"Hardin, OH"
Coventry Health and Life,OH,Harrison,"Harrison, OH"
MedMutual,OH,Harrison,"Harrison, OH"
Anthem Blue Cross and Blue Shield,OH,Harrison,"Harrison, OH"
MedMutual,OH,Henry,"Henry, OH"
HealthSpan,OH,Henry,"Henry, OH"
Paramount Insurance Company,OH,Henry,"Henry, OH"
Anthem Blue Cross and Blue Shield,OH,Henry,"Henry, OH"
MedMutual,OH,Highland,"Highland, OH"
HealthSpan,OH,Highland,"Highland, OH"
Anthem Blue Cross and Blue Shield,OH,Highland,"Highland, OH"
Anthem Blue Cross and Blue Shield,OH,Hocking,"Hocking, OH"
MedMutual,OH,Hocking,"Hocking, OH"
Anthem Blue Cross and Blue Shield,OH,Holmes,"Holmes, OH"
MedMutual,OH,Holmes,"Holmes, OH"
SummaCare Inc,OH,Holmes,"Holmes, OH"
Paramount Insurance Company,OH,Huron,"Huron, OH"
MedMutual,OH,Huron,"Huron, OH"
Anthem Blue Cross and Blue Shield,OH,Huron,"Huron, OH"
HealthSpan,OH,Huron,"Huron, OH"
Coventry Health and Life,OH,Jackson,"Jackson, OH"
Anthem Blue Cross and Blue Shield,OH,Jackson,"Jackson, OH"
MedMutual,OH,Jackson,"Jackson, OH"
Coventry Health and Life,OH,Jefferson,"Jefferson, OH"
MedMutual,OH,Jefferson,"Jefferson, OH"
Anthem Blue Cross and Blue Shield,OH,Jefferson,"Jefferson, OH"
Paramount Insurance Company,OH,Knox,"Knox, OH"
MedMutual,OH,Knox,"Knox, OH"
Anthem Blue Cross and Blue Shield,OH,Knox,"Knox, OH"
Kaiser Permanente,OH,Lake,"Lake, OH"
SummaCare Inc,OH,Lake,"Lake, OH"
CareSource,OH,Lake,"Lake, OH"
MedMutual,OH,Lake,"Lake, OH"
Anthem Blue Cross and Blue Shield,OH,Lake,"Lake, OH"
MOLINA HEALTHCARE OF OHIO,OH,Lake,"Lake, OH"
Coventry Health and Life,OH,Lawrence,"Lawrence, OH"
Anthem Blue Cross and Blue Shield,OH,Lawrence,"Lawrence, OH"
MedMutual,OH,Lawrence,"Lawrence, OH"
MedMutual,OH,Licking,"Licking, OH"
Anthem Blue Cross and Blue Shield,OH,Licking,"Licking, OH"
MOLINA HEALTHCARE OF OHIO,OH,Licking,"Licking, OH"
CareSource,OH,Licking,"Licking, OH"
